date,SPY,GOOGL,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK-B,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO,AMAT,POWI,TDOC,TTD,BILI,IPHI,MELI,PLUG,RPRX,WKHS,DPHC,LOW,ETSY,FTCH
,SP500,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Video,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health,Applied Materials,Power Integrations,Teladoc,Trade Desk,Bilibili,Inphi,MercadoLibre,Plug Power,Royalty Pharma,Workhorse,Diamond Peak,Lowes,Etsy,Farfetch
2003-02-13,57934100,0,3723100,11576800,36779100,5102500,5423600,42800,54625400,11218400,5270700,51646500,2111500,736700,14333500,7129300,0,10872500,5716600,14200,13309200,3779500,12944200,8022300,5475200,3632800,510100,5902700,3797300,4493900,3186100,0,0,11359900,2438500,22660300,1900500,0,0,7609500,0,0,1081100,0,0,4990500,0,0,0,0,0,0,0,0,120900,0,0,0,0,16246000,19071600,15547000,1548000,7409700,1293400,0,7765000,0,15229200,4894600,0,0,0,0,0,14400,0,0,3507200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552500,0,0,0,0,0,30948700,645300,0,0,0,0,0,219000,0,0,0,2723700,0,0
2003-02-14,59580900,0,4344600,6625300,45223200,5102500,8277000,34000,54749800,8299500,4987300,57732400,3192600,920100,9264500,5404500,0,8881000,5207200,23900,8432700,3367100,10711900,8735900,5404000,5009600,395800,7219000,3793500,5767200,2913700,0,0,12265900,2325300,26371500,1596100,0,0,2349500,0,0,720700,0,0,4600500,0,0,0,0,0,0,0,0,16400,0,0,0,0,9300000,21579500,19526000,1579800,29573700,1409100,0,9807600,0,12585200,5497000,0,0,0,0,0,12000,0,0,2934900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380500,0,0,0,0,0,32737300,709800,0,0,0,0,0,157000,0,0,0,4679700,0,0
2003-02-18,39492700,0,5194600,7899900,28707750,5318200,8318600,62800,50500400,7791200,5236700,56753300,3521300,1023200,8326500,5773700,0,9225300,4835900,24700,8027900,3137100,12041300,9132900,4989900,3619100,422800,5558000,4574300,4601200,1639900,0,0,12118700,2691800,21042400,2472500,0,0,5174200,0,0,667000,0,0,3981000,0,0,0,0,0,0,0,0,14500,0,0,0,0,8806000,16129200,12649000,2027800,14504300,1164600,0,9651300,0,6123200,3526800,0,0,0,0,0,51000,0,0,3288700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309200,0,0,0,0,0,28719900,492600,0,0,0,0,0,203000,0,0,0,3696900,0,0
2003-02-19,31432000,0,4292300,5470800,46902700,5779100,3594300,187000,51793600,5440300,5235800,51678800,2299600,478400,9614300,4337300,0,8084700,4448800,12900,4490800,2235800,8619900,5523200,3521400,3726500,220800,4610800,3090100,3882900,1661000,0,0,9364800,2132900,19038000,1262400,0,0,2293200,0,0,504200,0,0,3392700,0,0,0,0,0,0,0,0,3600,0,0,0,0,4960000,11011800,9882000,3628000,9510100,956500,0,10012000,0,9474600,3930300,0,0,0,0,0,29800,0,0,2315400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251800,0,0,0,0,0,26717600,779600,0,0,0,0,0,241000,0,0,0,3214900,0,0
2003-02-20,29280100,0,4006300,4169800,50897200,3633800,10634500,95200,52122900,6285100,7363300,61669800,2258700,623700,26083000,4932100,0,7140000,4333000,9500,5525400,2456700,7732900,6124100,4454700,3374900,223500,3686300,5237700,4043500,2121100,0,0,9317900,3133800,23752500,1751000,0,0,4343400,0,0,497300,0,0,3921400,0,0,0,0,0,0,0,0,4800,0,0,0,0,4462000,13555200,9849000,2863600,8151100,798000,0,8680800,0,9887900,8076200,0,0,0,0,0,15300,0,0,2570900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300900,0,0,0,0,0,27948700,651400,0,0,0,0,0,112000,0,0,0,3659500,0,0
2003-02-21,60955800,0,2811500,7207800,56853200,6049600,5122200,100600,61341900,7453900,3339500,56243400,3641700,1545200,28986200,6577100,0,8525100,5766800,12700,6473200,3470200,13246100,7836800,5648800,4724000,687200,3961400,4095300,5014200,2583800,0,0,13706200,3262300,25029000,1569800,0,0,4687600,0,0,563500,0,0,4597800,0,0,0,0,0,0,0,0,16400,0,0,0,0,6292000,16907700,13276000,2182000,7610500,1193700,0,14573300,0,8120100,9069500,0,0,0,0,0,23200,0,0,3349200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328300,0,0,0,0,0,32937600,471600,0,0,0,0,0,108000,0,0,0,4743600,0,0
2003-02-24,30628600,0,3218800,6936600,62403700,4246800,5506700,123900,49143300,6874700,7087900,55865600,2920500,940000,13391900,5080600,0,7695700,5657800,10300,5483600,3289000,15189600,6894800,4195200,4781800,691300,4030900,3392100,5609000,2381700,0,0,12191800,3365000,23585300,1187900,0,0,1879200,0,0,659900,0,0,3629400,0,0,0,0,0,0,0,0,11600,0,0,0,0,5344000,15739800,13029000,2695900,9475100,1325000,0,11493300,0,7140700,6667200,0,0,0,0,0,40100,0,0,3552900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261900,0,0,0,0,0,27336200,319300,0,0,0,0,0,243000,0,0,0,13054600,0,0
2003-02-25,56770600,0,3368600,5624000,68113000,4791700,5296000,110500,58507600,7675900,3575500,82039800,2774500,3916100,12001200,7554300,0,10674500,6065900,11300,6165200,4027500,20170600,10072500,5664400,5224100,462900,6676800,4152300,5163700,2442800,0,0,13866500,3477200,24857300,1850100,0,0,4142500,0,0,985900,0,0,5674200,0,0,0,0,0,0,0,0,50300,0,0,0,0,6122000,20738200,15672000,2279700,10326700,1839900,0,16428600,0,6070800,5646000,0,0,0,0,0,26400,0,0,3629100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354300,0,0,0,0,0,28613800,1075300,0,0,0,0,0,333000,0,0,0,7727400,0,0
2003-02-26,37787200,0,3876700,4121300,57096000,3401100,2519300,32700,53413000,8587000,6745600,77094000,3147900,9269200,9479100,5611900,0,6608100,6625800,8000,6069100,2666500,13479300,6941600,4687300,3466700,365400,5776300,4184600,4587400,1967900,0,0,12328300,2580600,18853200,1906100,0,0,2835100,0,0,2997100,0,0,5265800,0,0,0,0,0,0,0,0,5400,0,0,0,0,7334000,24410800,13851000,1920500,6224100,1154100,0,13081500,0,9089500,3514600,0,0,0,0,0,26800,0,0,4298300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593500,0,0,0,0,0,26343300,3019900,0,0,0,0,0,469000,0,0,0,6952600,0,0
2003-02-27,51126000,0,2756100,5076300,75434300,4963900,5436900,81500,50289500,9926500,3561500,61466400,3100500,1815700,9353200,8512600,0,8760600,5032600,7800,5478300,4241100,14378200,7377800,4677000,4505100,269200,7317600,5246800,4780900,2206000,0,0,12705200,3730100,24811100,1543300,0,0,2653300,0,0,1391900,0,0,4392300,0,0,0,0,0,0,0,0,9800,0,0,0,0,5882000,19320200,13940000,2708100,5627600,994900,0,11658400,0,5816200,4934200,0,0,0,0,0,27900,0,0,2730300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531800,0,0,0,0,0,24747700,1143300,0,0,0,0,0,301000,0,0,0,4865600,0,0
2003-02-28,43666800,0,3483900,4687100,56585400,4473200,2967800,55400,65249200,6585200,3973600,57993200,2517600,3345200,9393200,11211300,0,7684900,6260200,15800,6438700,3784700,11461300,7850500,4460400,5098000,571800,9021200,5867900,5611800,1510300,0,0,12936600,3212700,22358000,1898700,0,0,2401700,0,0,942600,0,0,4177200,0,0,0,0,0,0,0,0,12500,0,0,0,0,9616000,18603300,14338000,2243600,13777800,1336700,0,12728400,0,7725200,4117100,0,0,0,0,0,18500,0,0,3161200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455800,0,0,0,0,0,21524200,540300,0,0,0,0,0,118000,0,0,0,4814600,0,0
2003-03-03,42923100,0,3638600,4480300,50653500,4868200,6173000,65200,58274100,6618300,3743800,63539600,3148600,1955800,7367600,5824900,0,8083200,6272400,8000,5654400,4101600,10208200,6663400,5956400,3584600,295000,4813200,2977300,4556400,1874800,0,0,12094000,2508400,21023300,1652700,0,0,2163500,0,0,887500,0,0,2363300,0,0,0,0,0,0,0,0,4200,0,0,0,0,7146000,13967300,13410000,2051800,5850300,1530300,0,12808400,0,11561200,4328600,0,0,0,0,0,53200,0,0,3162700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434400,0,0,0,0,0,27053500,473700,0,0,0,0,0,154000,0,0,0,6422100,0,0
2003-03-04,31440500,0,2257400,5434300,56605700,4325200,4899000,51200,50779600,5672200,3830100,38787400,2942700,833100,6731500,10953500,0,7706700,4873400,12500,5474600,3528400,11893200,6468100,6403800,5080900,417000,3717900,3665200,4993500,1932800,0,0,10453100,2207500,16680100,1716100,0,0,2015500,0,0,810500,0,0,2745900,0,0,0,0,0,0,0,0,10600,0,0,0,0,6992000,13745700,11923000,2696100,4486600,1275200,0,13997500,0,7493400,6347100,0,0,0,0,0,24700,0,0,6144900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397900,0,0,0,0,0,34579000,427800,0,0,0,0,0,90000,0,0,0,8195100,0,0
2003-03-05,43974700,0,2262200,5160400,55415900,4114700,6532700,30600,49337000,6658000,3131200,53969100,5521400,1160800,7534600,10250200,0,7670600,6347100,10500,6676900,3692300,11008300,7945100,11959400,8254000,468100,4830400,3223400,6792800,2266600,0,0,12192000,3528300,21168300,1815200,0,0,2202000,0,0,759600,0,0,5082600,0,0,0,0,0,0,0,0,38700,0,0,0,0,5692000,16678000,13902000,1730600,4351300,1223000,0,9254700,0,12180400,6802200,0,0,0,0,0,24800,0,0,21138800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224800,0,0,0,0,0,26555100,296600,0,0,0,0,0,157000,0,0,0,6402300,0,0
2003-03-06,41217700,0,1783200,5427400,54607600,3083700,6312400,36200,56422200,5876300,4764700,58081600,4947900,882100,7355800,7595500,0,10613600,5445300,14400,9287200,3590300,8971100,9160400,7291000,5528900,248200,6533900,4005500,5404100,2291900,0,0,12140800,3713900,20613700,965300,0,0,2368000,0,0,943800,0,0,3619400,0,0,0,0,0,0,0,0,52100,0,0,0,0,5272000,14036200,12697000,1799300,4567200,1324700,0,9282100,0,8362000,6424200,0,0,0,0,0,32300,0,0,9385100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604000,0,0,0,0,0,23601400,234600,0,0,0,0,0,161000,0,0,0,4756900,0,0
2003-03-07,63538000,0,3589000,5848400,66167600,5987600,5760400,34400,91034200,8129200,9423000,89592800,3491700,1282600,10142300,9776100,0,9272100,5659000,14800,13278900,4144200,10939100,9182800,7076300,5699000,358200,7185100,5065100,5117000,2120800,0,0,13199300,3806300,28621100,1055000,0,0,9685100,0,0,739900,0,0,4023800,0,0,0,0,0,0,0,0,9800,0,0,0,0,6584000,17593000,14066000,2615200,4842900,2801700,0,10229100,0,10191600,6113500,0,0,0,0,0,14400,0,0,4909400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529800,0,0,0,0,0,36323800,1062800,0,0,0,0,0,218000,0,0,0,5235600,0,0
2003-03-10,41014100,0,2403100,4406000,48413600,4067100,3669600,304900,57545600,6641300,9547400,47938900,2368300,728200,10764200,6012300,0,8585100,6023400,22300,7114000,2906300,7610700,6350800,5637700,5061600,381000,5142700,3421500,4495000,1626200,0,0,11639200,3472500,20142100,1015300,0,0,7692000,0,0,694700,0,0,3368300,0,0,0,0,0,0,0,0,5700,0,0,0,0,6762000,12303600,14196000,1362900,2873300,1872200,0,6366200,0,6525200,4328900,0,0,0,0,0,37300,0,0,3475200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712900,0,0,0,0,0,17701700,207300,0,0,0,0,0,139000,0,0,0,3858000,0,0
2003-03-11,48102700,0,2878400,4034100,53990700,3650000,3404900,64500,49677600,8119200,5696300,65703400,2468000,1074100,10227100,7513600,0,12601900,7764100,9900,7362500,4722200,7190100,6988800,6093800,5157400,352400,5086900,2958700,5834800,1245800,0,0,13179300,2920000,21506000,1868600,0,0,3439000,0,0,552100,0,0,3942400,0,0,0,0,0,0,0,0,21000,0,0,0,0,9752000,13925200,15912000,1758300,3476200,1738400,0,7766000,0,7005200,3957800,0,0,0,0,0,37100,0,0,3623700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956000,0,0,0,0,0,22585400,520500,0,0,0,0,0,122000,0,0,0,4486300,0,0
2003-03-12,62459800,0,3974300,5573100,72379500,5861900,5703600,68800,61890000,12773700,4086200,121329600,3087100,1493700,12864000,6850300,0,16405900,8814400,24200,8918100,3990700,10365400,8465800,8571200,5072000,1162400,8575400,3738300,5812400,2083900,0,0,18850500,4751800,22940100,2761300,0,0,3425000,0,0,954600,0,0,4259000,0,0,0,0,0,0,0,0,10700,0,0,0,0,13320000,15805900,21656000,1965300,4116000,1501400,0,15378400,0,7689900,4410300,0,0,0,0,0,12700,0,0,3845100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640600,0,0,0,0,0,35453200,443200,0,0,0,0,0,115000,0,0,0,3789000,0,0
2003-03-13,72117800,0,5990100,11208900,80701300,10511200,10761600,133300,78008100,10452500,6672700,92368100,4021000,1895100,10824300,9530800,0,12988100,7074300,20600,9637200,4333900,11208700,10811900,8124300,3756900,624000,10172600,6012000,7448000,2060100,0,0,13468400,3551100,38540500,2407500,0,0,5680900,0,0,970800,0,0,4263400,0,0,0,0,0,0,0,0,12600,0,0,0,0,12282000,20822600,18783000,2560600,11356100,2437100,0,18245700,0,8665000,6019100,0,0,0,0,0,31700,0,0,5622400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733400,0,0,0,0,0,34183100,1656600,0,0,0,0,0,208000,0,0,0,5330700,0,0
2003-03-14,63951800,0,2733900,8907800,75451400,7579400,6179600,343300,73086100,10117700,3487400,76184900,10641500,1038100,8820500,8425900,0,13848700,6288000,11800,7588000,3406000,9413500,8820000,6705100,4982800,433900,13697400,5704600,5901200,2453000,0,0,15109200,3337700,29924900,2210600,0,0,3887600,0,0,1205200,0,0,5766100,0,0,0,0,0,0,0,0,6500,0,0,0,0,9734000,18051100,17179000,2613300,9118500,2343300,0,15440100,0,7886600,6017300,0,0,0,0,0,15200,0,0,4234700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841200,0,0,0,0,0,36422200,802100,0,0,0,0,0,139000,0,0,0,4807100,0,0
2003-03-17,88217500,0,7141300,15124900,100983800,10015300,8454500,355600,77678200,15193000,6813100,87513600,9168100,1793400,10985100,9678500,0,15267800,7143500,16400,8218600,5158100,14499500,12380400,7067100,5259800,428200,8290700,8068600,6220600,2773600,0,0,17120900,4053900,34557500,1899900,0,0,6394000,0,0,1678300,0,0,5419900,0,0,0,0,0,0,0,0,21900,0,0,0,0,10672000,23645200,26648000,3965700,10898400,2633300,0,21026400,0,11533300,6731100,0,0,0,0,0,41700,0,0,5578400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696200,0,0,0,0,0,39011900,972600,0,0,0,0,0,280000,0,0,0,6783100,0,0
2003-03-18,50792300,0,4106800,8749800,78108800,8048900,11964400,494800,62210200,10795400,13951500,64714100,3999900,1145000,8656400,8204200,0,9193900,6201100,21100,7218700,5550200,11698400,10765100,6478800,4336500,437700,10155400,5734700,6700000,1946600,0,0,12781400,4093400,25136000,2256600,0,0,4844900,0,0,2197300,0,0,6792700,0,0,0,0,0,0,0,0,74200,0,0,0,0,8942000,16974900,16815000,3783400,7769000,3494700,0,16656900,0,13776400,4608100,0,0,0,0,0,38600,0,0,4342900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864000,0,0,0,0,0,37182100,817800,0,0,0,0,0,199000,0,0,0,4942600,0,0
2003-03-19,49630800,0,2523500,8481000,73652100,7345200,6166900,235300,64608400,10473100,17246900,68112700,4215100,966600,7329000,9078200,0,11398700,5871100,22500,6828100,4643700,11782400,8942800,6450000,5882400,701600,7109700,4338000,5818600,1636900,0,0,12074500,4265500,24912900,1471200,0,0,3385100,0,0,1168300,0,0,3838200,0,0,0,0,0,0,0,0,19200,0,0,0,0,7344000,21460500,19160000,2841600,5941600,2331900,0,13954700,0,9569100,3979700,0,0,0,0,0,36200,0,0,4292700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459000,0,0,0,0,0,29170300,738700,0,0,0,0,0,236000,0,0,0,4760200,0,0
2003-03-20,67321600,0,2913900,9376200,71798500,7305000,8216700,139400,68798500,9046400,11480700,82711300,6318400,736000,7499800,11864700,0,10698200,6153000,17100,5865900,4888900,12848600,7912700,4737700,4963600,515300,4927000,4467000,6271700,1544700,0,0,12171300,4129100,24890200,1542800,0,0,3121700,0,0,1631600,0,0,3674000,0,0,0,0,0,0,0,0,23400,0,0,0,0,6698000,17759900,15940000,2856500,6500500,3896700,0,12461000,0,10539800,4564800,0,0,0,0,0,23700,0,0,4544100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391600,0,0,0,0,0,39906800,711400,0,0,0,0,0,109000,0,0,0,4378100,0,0
2003-03-21,71165300,0,5320500,10657700,85586800,7449600,8681600,423300,73448400,12625400,8103600,112479400,10234500,1120700,14740700,16750300,0,18484800,8238500,14400,8689200,5702600,15717600,12771200,6839400,4842400,474100,6466700,6117300,7168600,1962600,0,0,14987200,5314200,39905500,1830300,0,0,3412800,0,0,1057100,0,0,7405400,0,0,0,0,0,0,0,0,21300,0,0,0,0,9574000,25352000,22767000,4349700,14015000,1630200,0,16716200,0,19831800,7427300,0,0,0,0,0,49100,0,0,5879400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657000,0,0,0,0,0,35615400,1186400,0,0,0,0,0,260000,0,0,0,5283000,0,0
2003-03-24,65398900,0,2876800,10340500,61105200,7652800,5893300,81100,64780300,9352600,7335300,62278100,5498100,862600,7937600,13098400,0,10964200,5905700,13600,7233800,3687200,12019100,8444700,4949700,3438500,491000,4625800,4162300,5705100,1924300,0,0,12115300,3176400,27822200,2087600,0,0,3659600,0,0,710700,0,0,4721500,0,0,0,0,0,0,0,0,138700,0,0,0,0,8774000,17898400,16256000,2701100,6991800,2103300,0,12151900,0,8702600,5199600,0,0,0,0,0,70000,0,0,4417700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891100,0,0,0,0,0,23587100,760100,0,0,0,0,0,212000,0,0,0,4703400,0,0
2003-03-25,61040100,0,2994600,7213200,63595100,6581500,7967900,464100,60596500,8777100,7936000,56643600,5652300,975400,7528100,8783400,0,9397300,4282400,11900,7645200,3683700,13468600,7462100,5060100,4301900,512100,3991000,4604300,6319700,2088500,0,0,11220700,3492100,22126100,1405500,0,0,3191400,0,0,821600,0,0,4021100,0,0,0,0,0,0,0,0,40400,0,0,0,0,8470000,20740000,14784000,2787500,5606900,1255400,0,9975000,0,9439600,4193300,0,0,0,0,0,39200,0,0,3619500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567600,0,0,0,0,0,22496600,426200,0,0,0,0,0,140000,0,0,0,4801600,0,0
2003-03-26,45740800,0,3184700,7375700,51673600,9683400,16097900,144900,44360100,10531600,8779600,48058100,4575400,1012000,8848800,9534100,0,6461300,5097600,14100,6640500,3143900,11527200,6638100,4947400,3406900,444900,4533600,4350300,6284000,1680600,0,0,13101600,3640100,21602800,1567800,0,0,3167200,0,0,866600,0,0,4632700,0,0,0,0,0,0,0,0,4800,0,0,0,0,6364000,19278000,11839000,2738300,9232000,1554900,0,7769500,0,4675900,3894300,0,0,0,0,0,68500,0,0,2985700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614300,0,0,0,0,0,18984500,375100,0,0,0,0,0,138000,0,0,0,4776500,0,0
2003-03-27,53120200,0,2185600,10642100,60043300,8251100,6359100,70100,46430300,7265800,7834200,50736700,3068700,1384700,12056700,9656700,0,7552700,4840500,8000,5517600,3402700,7644700,6972600,4250200,3197300,252300,7010500,3252200,4899100,1848300,0,0,10586700,3398900,20937700,997800,0,0,6461600,0,0,712500,0,0,3196200,0,0,0,0,0,0,0,0,208600,0,0,0,0,8188000,16638400,11677000,1839200,11606100,1169700,0,11621100,0,9483400,3085300,0,0,0,0,0,22200,0,0,3063600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678600,0,0,0,0,0,19567800,389600,0,0,0,0,0,69000,0,0,0,2935700,0,0
2003-03-28,32583000,0,2594700,6437000,39584600,4609200,8036800,133900,37304200,6649200,4313300,46659800,2882800,1495400,11967300,7976100,0,7736700,4554100,15300,5706900,2968900,7364200,6132000,3836300,2969700,314800,8474800,3463700,4238200,2267300,0,0,8197300,2758300,16256600,1035000,0,0,6391400,0,0,759000,0,0,2736100,0,0,0,0,0,0,0,0,6800,0,0,0,0,5704000,18854500,11356000,1924400,10755700,1145400,0,11752000,0,9194100,3333800,0,0,0,0,0,18300,0,0,2438200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518900,0,0,0,0,0,15657500,372100,0,0,0,0,0,106000,0,0,0,4575600,0,0
2003-03-31,61119500,0,4583200,9214800,71384000,13861000,13036400,362200,66443100,10169200,6382400,66180200,4169300,1491300,9678500,7780700,0,9251900,5725900,15200,9597600,5041000,11630500,8518000,5977200,4621700,299700,5990900,4642700,5505100,1944400,0,0,14409200,3753700,24471400,1301500,0,0,3768300,0,0,1338800,0,0,3170000,0,0,0,0,0,0,0,0,72500,0,0,0,0,7360000,26157200,14768000,2360500,5670900,1779800,0,11478700,0,10378200,2973400,0,0,0,0,0,37300,0,0,3775300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28330500,0,0,0,0,0,25014200,1163600,0,0,0,0,0,229000,0,0,0,4469900,0,0
2003-04-01,53574000,0,2756100,9774000,49803200,8050100,6138100,5940800,45993300,7861400,9818000,78283300,2652300,2752400,18283700,8342300,0,9689000,6607300,8500,7793200,4318000,10403600,8706200,6933800,5131800,241000,6653500,4273700,5072900,2782900,0,0,11611000,2788600,21391600,1330800,0,0,3577400,0,0,1102300,0,0,3572500,0,0,0,0,0,0,0,0,49700,0,0,0,0,6680000,18308900,14705000,2158700,4448400,1907100,0,9819700,0,6975200,3315700,0,0,0,0,0,36200,0,0,4239700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6709700,0,0,0,0,0,21229200,359800,0,0,0,0,0,142000,0,0,0,4642800,0,0
2003-04-02,50431200,0,3060200,6623000,68282500,7192700,10754200,4242800,56811800,9700100,11176600,67337000,5464800,2624200,11965700,9327500,0,13884500,6993000,32400,8450400,4695400,13033900,8333000,5169300,6608800,330300,7613600,4466600,5194200,2330700,0,0,9436800,2534000,27475800,964200,0,0,3412900,0,0,2099600,0,0,3633800,0,0,0,0,0,0,0,0,5500,0,0,0,0,8850000,19755300,18451000,2603900,6432500,1639300,0,11264800,0,11589000,3404600,0,0,0,0,0,198100,0,0,5744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973200,0,0,0,0,0,21368400,252900,0,0,0,0,0,141000,0,0,0,4652600,0,0
2003-04-03,48755500,0,2602000,7324400,57394300,6701700,6561000,616400,55164700,9623600,13289900,57730000,3212800,1600600,8096100,7762000,0,10313700,5472600,17200,7423500,3145300,11812400,7014500,4270600,12744900,411600,6190900,3835700,7531300,2169900,0,0,12929200,3512000,28277900,1228400,0,0,6728900,0,0,2698500,0,0,2981800,0,0,0,0,0,0,0,0,616700,0,0,0,0,6292000,16589400,16684000,1972900,5856500,1096200,0,14202200,0,5863400,2960700,0,0,0,0,0,32400,0,0,3949700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467400,0,0,0,0,0,25701200,512800,0,0,0,0,0,162000,0,0,0,5017400,0,0
2003-04-04,36250100,0,2607500,6072800,55740600,5790500,4622100,298300,56633700,8985000,8576100,51357100,2771300,1224600,7403800,8713200,0,10113600,4222800,24200,6748300,3240400,10454500,6139400,4454200,6397400,225300,6929300,6093200,5388400,2039500,0,0,10387200,2737700,17288800,942500,0,0,3319100,0,0,749200,0,0,3648700,0,0,0,0,0,0,0,0,17700,0,0,0,0,6390000,20410100,13394000,1723700,4282000,969700,0,8717100,0,5445500,2957200,0,0,0,0,0,30500,0,0,2946400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152800,0,0,0,0,0,20192100,483900,0,0,0,0,0,122000,0,0,0,4003300,0,0
2003-04-07,69776200,0,3515400,7230400,65627100,6745300,11147300,467700,59299000,8881400,7276300,61510800,4789600,1384100,7938700,6929800,0,12796300,7587200,29700,7225600,3825300,13721300,8551000,5097200,5524300,248700,20227400,4101800,5540000,2271800,0,0,11947700,3808400,27382400,2626300,0,0,5140100,0,0,912900,0,0,4092700,0,0,0,0,0,0,0,0,9400,0,0,0,0,10354000,17800000,20136000,2125700,5593800,1560200,0,10425900,0,11810500,6635500,0,0,0,0,0,24800,0,0,5453100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422700,0,0,0,0,0,30307600,793900,0,0,0,0,0,133000,0,0,0,5461600,0,0
