date,BILI,IPHI,MELI,PLUG,RPRX,WKHS,DPHC,LOW,ETSY,FTCH
,Bilibili,Inphi,MercadoLibre,Plug Power,Royalty Pharma,Workhorse,Diamond Peak,Lowes,Etsy,Farfetch
2004-02-03,0.0,0.0,0.0,91.89,0.0,0.0,0.0,20.7421329516,0.0,0.0
2004-02-04,0.0,0.0,0.0,87.9,0.0,0.0,0.0,20.8707240444,0.0,0.0
2004-02-05,0.0,0.0,0.0,85.5,0.0,0.0,0.0,20.9213811416,0.0,0.0
2004-02-06,0.0,0.0,0.0,88.5,0.0,0.0,0.0,21.3032577205,0.0,0.0
2004-02-09,0.0,0.0,0.0,90.9,0.0,0.0,0.0,21.5682333058,0.0,0.0
2004-02-10,0.0,0.0,0.0,92.0,0.0,0.0,0.0,21.8565890898,0.0,0.0
2004-02-11,0.0,0.0,0.0,93.1,0.0,0.0,0.0,22.468370956,0.0,0.0
2004-02-12,0.0,0.0,0.0,93.9,0.0,0.0,0.0,22.2501557681,0.0,0.0
2004-02-13,0.0,0.0,0.0,92.8,0.0,0.0,0.0,22.4449907573,0.0,0.0
2004-02-17,0.0,0.0,0.0,95.9,0.0,0.0,0.0,22.667102645,0.0,0.0
2004-02-18,0.0,0.0,0.0,94.2,0.0,0.0,0.0,22.3943336601,0.0,0.0
2004-02-19,0.0,0.0,0.0,91.2,0.0,0.0,0.0,22.4177138588,0.0,0.0
2004-02-20,0.0,0.0,0.0,89.0,0.0,0.0,0.0,22.7489333404,0.0,0.0
2004-02-23,0.0,0.0,0.0,84.9,0.0,0.0,0.0,22.0825976773,0.0,0.0
2004-02-24,0.0,0.0,0.0,82.5,0.0,0.0,0.0,21.8994527875,0.0,0.0
2004-02-25,0.0,0.0,0.0,78.8,0.0,0.0,0.0,21.6383739019,0.0,0.0
2004-02-26,0.0,0.0,0.0,72.9,0.0,0.0,0.0,21.7513781957,0.0,0.0
2004-02-27,0.0,0.0,0.0,70.6,0.0,0.0,0.0,21.8215187918,0.0,0.0
2004-03-01,0.0,0.0,0.0,72.9,0.0,0.0,0.0,22.1137712756,0.0,0.0
2004-03-02,0.0,0.0,0.0,79.0,0.0,0.0,0.0,21.5409564073,0.0,0.0
2004-03-03,0.0,0.0,0.0,79.6,0.0,0.0,0.0,21.6383739019,0.0,0.0
2004-03-04,0.0,0.0,0.0,85.3,0.0,0.0,0.0,21.6227871028,0.0,0.0
2004-03-05,0.0,0.0,0.0,84.2,0.0,0.0,0.0,21.6149937032,0.0,0.0
2004-03-08,0.0,0.0,0.0,77.7,0.0,0.0,0.0,21.2409105239,0.0,0.0
2004-03-09,0.0,0.0,0.0,75.8,0.0,0.0,0.0,21.2681874224,0.0,0.0
2004-03-10,0.0,0.0,0.0,72.4,0.0,0.0,0.0,21.0460755347,0.0,0.0
2004-03-11,0.0,0.0,0.0,71.6,0.0,0.0,0.0,20.4187068695,0.0,0.0
2004-03-12,0.0,0.0,0.0,77.2,0.0,0.0,0.0,20.6875791546,0.0,0.0
2004-03-15,0.0,0.0,0.0,72.3,0.0,0.0,0.0,20.4537771675,0.0,0.0
2004-03-16,0.0,0.0,0.0,72.8,0.0,0.0,0.0,20.391429971,0.0,0.0
2004-03-17,0.0,0.0,0.0,74.6,0.0,0.0,0.0,20.9252778414,0.0,0.0
2004-03-18,0.0,0.0,0.0,75.5,0.0,0.0,0.0,21.3695016168,0.0,0.0
2004-03-19,0.0,0.0,0.0,75.2,0.0,0.0,0.0,21.166873228,0.0,0.0
2004-03-22,0.0,0.0,0.0,72.4,0.0,0.0,0.0,20.7148560531,0.0,0.0
2004-03-23,0.0,0.0,0.0,73.7,0.0,0.0,0.0,20.6096451589,0.0,0.0
2004-03-24,0.0,0.0,0.0,72.6,0.0,0.0,0.0,20.5511946621,0.0,0.0
2004-03-25,0.0,0.0,0.0,75.8,0.0,0.0,0.0,21.330534619,0.0,0.0
2004-03-26,0.0,0.0,0.0,75.4,0.0,0.0,0.0,21.6734442,0.0,0.0
2004-03-29,0.0,0.0,0.0,77.4,0.0,0.0,0.0,22.0397339797,0.0,0.0
2004-03-30,0.0,0.0,0.0,77.7,0.0,0.0,0.0,21.7825517939,0.0,0.0
2004-03-31,0.0,0.0,0.0,77.2,0.0,0.0,0.0,21.872175889,0.0,0.0
2004-04-01,0.0,0.0,0.0,77.0,0.0,0.0,0.0,21.7474814959,0.0,0.0
2004-04-02,0.0,0.0,0.0,79.4,0.0,0.0,0.0,21.3928818155,0.0,0.0
2004-04-05,0.0,0.0,0.0,79.8,0.0,0.0,0.0,21.5799234052,0.0,0.0
2004-04-06,0.0,0.0,0.0,79.4,0.0,0.0,0.0,21.509782809,0.0,0.0
2004-04-07,0.0,0.0,0.0,78.9,0.0,0.0,0.0,21.0655590336,0.0,0.0
2004-04-08,0.0,0.0,0.0,81.9,0.0,0.0,0.0,20.8473438457,0.0,0.0
2004-04-12,0.0,0.0,0.0,88.7,0.0,0.0,0.0,20.968141539,0.0,0.0
2004-04-13,0.0,0.0,0.0,87.1,0.0,0.0,0.0,20.7148560531,0.0,0.0
2004-04-14,0.0,0.0,0.0,87.4,0.0,0.0,0.0,20.4461786029,0.0,0.0
2004-04-15,0.0,0.0,0.0,84.0,0.0,0.0,0.0,20.7502979643,0.0,0.0
2004-04-16,0.0,0.0,0.0,96.5,0.0,0.0,0.0,20.7580958967,0.0,0.0
2004-04-19,0.0,0.0,0.0,96.4,0.0,0.0,0.0,20.6099351821,0.0,0.0
2004-04-20,0.0,0.0,0.0,91.5,0.0,0.0,0.0,20.5241579264,0.0,0.0
2004-04-21,0.0,0.0,0.0,92.2,0.0,0.0,0.0,20.2941189223,0.0,0.0
2004-04-22,0.0,0.0,0.0,91.8,0.0,0.0,0.0,20.7775907275,0.0,0.0
2004-04-23,0.0,0.0,0.0,91.4,0.0,0.0,0.0,20.8750648818,0.0,0.0
2004-04-26,0.0,0.0,0.0,90.9,0.0,0.0,0.0,20.7775907275,0.0,0.0
2004-04-27,0.0,0.0,0.0,89.0,0.0,0.0,0.0,20.7814896937,0.0,0.0
2004-04-28,0.0,0.0,0.0,85.0,0.0,0.0,0.0,20.5865413851,0.0,0.0
2004-04-29,0.0,0.0,0.0,82.2,0.0,0.0,0.0,20.3681992795,0.0,0.0
2004-04-30,0.0,0.0,0.0,77.7,0.0,0.0,0.0,20.2980178884,0.0,0.0
2004-05-03,0.0,0.0,0.0,81.7,0.0,0.0,0.0,20.4110879074,0.0,0.0
2004-05-04,0.0,0.0,0.0,80.2,0.0,0.0,0.0,20.1771499371,0.0,0.0
2004-05-05,0.0,0.0,0.0,80.6,0.0,0.0,0.0,20.4500775691,0.0,0.0
2004-05-06,0.0,0.0,0.0,78.2,0.0,0.0,0.0,20.0796757828,0.0,0.0
2004-05-07,0.0,0.0,0.0,76.0,0.0,0.0,0.0,19.4948308571,0.0,0.0
2004-05-10,0.0,0.0,0.0,75.6,0.0,0.0,0.0,19.1205301047,0.0,0.0
2004-05-11,0.0,0.0,0.0,79.9,0.0,0.0,0.0,19.4792349924,0.0,0.0
2004-05-12,0.0,0.0,0.0,79.0,0.0,0.0,0.0,19.3193773794,0.0,0.0
2004-05-13,0.0,0.0,0.0,77.6,0.0,0.0,0.0,19.6585874363,0.0,0.0
2004-05-14,0.0,0.0,0.0,77.1,0.0,0.0,0.0,19.7209708951,0.0,0.0
2004-05-17,0.0,0.0,0.0,74.1,0.0,0.0,0.0,19.3700639396,0.0,0.0
2004-05-18,0.0,0.0,0.0,75.0,0.0,0.0,0.0,19.923717136,0.0,0.0
2004-05-19,0.0,0.0,0.0,74.6,0.0,0.0,0.0,19.7287688274,0.0,0.0
2004-05-20,0.0,0.0,0.0,75.0,0.0,0.0,0.0,20.0289892226,0.0,0.0
2004-05-21,0.0,0.0,0.0,76.1,0.0,0.0,0.0,19.9627067977,0.0,0.0
2004-05-24,0.0,0.0,0.0,83.9,0.0,0.0,0.0,20.3526034148,0.0,0.0
2004-05-25,0.0,0.0,0.0,78.9,0.0,0.0,0.0,21.0739121565,0.0,0.0
2004-05-26,0.0,0.0,0.0,76.8,0.0,0.0,0.0,21.0544173257,0.0,0.0
2004-05-27,0.0,0.0,0.0,76.8,0.0,0.0,0.0,21.0427204272,0.0,0.0
2004-05-28,0.0,0.0,0.0,76.12,0.0,0.0,0.0,20.8867617803,0.0,0.0
2004-06-01,0.0,0.0,0.0,78.2,0.0,0.0,0.0,21.0310235287,0.0,0.0
2004-06-02,0.0,0.0,0.0,75.8,0.0,0.0,0.0,21.0544173257,0.0,0.0
2004-06-03,0.0,0.0,0.0,73.2,0.0,0.0,0.0,21.2454666681,0.0,0.0
2004-06-04,0.0,0.0,0.0,71.9,0.0,0.0,0.0,21.198679074,0.0,0.0
2004-06-07,0.0,0.0,0.0,74.6,0.0,0.0,0.0,21.8225136615,0.0,0.0
2004-06-08,0.0,0.0,0.0,74.9,0.0,0.0,0.0,21.8186146953,0.0,0.0
2004-06-09,0.0,0.0,0.0,73.7,0.0,0.0,0.0,21.4443139428,0.0,0.0
2004-06-10,0.0,0.0,0.0,72.8,0.0,0.0,0.0,21.2493656343,0.0,0.0
2004-06-14,0.0,0.0,0.0,72.4,0.0,0.0,0.0,21.0583162919,0.0,0.0
2004-06-15,0.0,0.0,0.0,73.6,0.0,0.0,0.0,21.0466193933,0.0,0.0
2004-06-16,0.0,0.0,0.0,74.6,0.0,0.0,0.0,21.1129018183,0.0,0.0
2004-06-17,0.0,0.0,0.0,72.2,0.0,0.0,0.0,21.0583162919,0.0,0.0
2004-06-18,0.0,0.0,0.0,70.4,0.0,0.0,0.0,20.8984586788,0.0,0.0
2004-06-21,0.0,0.0,0.0,70.4,0.0,0.0,0.0,20.925751442,0.0,0.0
2004-06-22,0.0,0.0,0.0,72.0,0.0,0.0,0.0,20.7814896937,0.0,0.0
2004-06-23,0.0,0.0,0.0,73.1,0.0,0.0,0.0,21.015427664,0.0,0.0
2004-06-24,0.0,0.0,0.0,74.2,0.0,0.0,0.0,21.062215258,0.0,0.0
2004-06-25,0.0,0.0,0.0,75.5,0.0,0.0,0.0,21.0817100889,0.0,0.0
2004-06-28,0.0,0.0,0.0,74.2,0.0,0.0,0.0,21.0466193933,0.0,0.0
2004-06-29,0.0,0.0,0.0,75.0,0.0,0.0,0.0,20.516359994,0.0,0.0
2004-06-30,0.0,0.0,0.0,74.8,0.0,0.0,0.0,20.4890672308,0.0,0.0
2004-07-01,0.0,0.0,0.0,73.1,0.0,0.0,0.0,20.6879145056,0.0,0.0
2004-07-02,0.0,0.0,0.0,72.7,0.0,0.0,0.0,20.8516710848,0.0,0.0
2004-07-06,0.0,0.0,0.0,69.5,0.0,0.0,0.0,20.8399741863,0.0,0.0
2004-07-07,0.0,0.0,0.0,70.9,0.0,0.0,0.0,20.8867617803,0.0,0.0
2004-07-08,0.0,0.0,0.0,65.9,0.0,0.0,0.0,20.1030695799,0.0,0.0
2004-07-09,0.0,0.0,0.0,65.7,0.0,0.0,0.0,20.083574749,0.0,0.0
2004-07-12,0.0,0.0,0.0,64.5,0.0,0.0,0.0,20.2356344297,0.0,0.0
2004-07-13,0.0,0.0,0.0,64.5,0.0,0.0,0.0,20.5085620617,0.0,0.0
2004-07-14,0.0,0.0,0.0,62.9,0.0,0.0,0.0,20.356502381,0.0,0.0
2004-07-15,0.0,0.0,0.0,60.8,0.0,0.0,0.0,20.071659622,0.0,0.0
2004-07-16,0.0,0.0,0.0,60.5,0.0,0.0,0.0,19.6346405944,0.0,0.0
2004-07-19,0.0,0.0,0.0,60.2,0.0,0.0,0.0,19.0025237867,0.0,0.0
2004-07-20,0.0,0.0,0.0,61.4,0.0,0.0,0.0,19.3966213027,0.0,0.0
2004-07-21,0.0,0.0,0.0,57.7,0.0,0.0,0.0,19.2366411229,0.0,0.0
2004-07-22,0.0,0.0,0.0,57.7,0.0,0.0,0.0,19.1000726768,0.0,0.0
2004-07-23,0.0,0.0,0.0,56.0,0.0,0.0,0.0,18.8815631631,0.0,0.0
2004-07-26,0.0,0.0,0.0,54.5,0.0,0.0,0.0,18.8269357846,0.0,0.0
2004-07-27,0.0,0.0,0.0,56.8,0.0,0.0,0.0,19.068857032,0.0,0.0
2004-07-28,0.0,0.0,0.0,54.9,0.0,0.0,0.0,18.9517983639,0.0,0.0
2004-07-29,0.0,0.0,0.0,55.9,0.0,0.0,0.0,19.0805628988,0.0,0.0
2004-07-30,0.0,0.0,0.0,62.35,0.0,0.0,0.0,19.010327698,0.0,0.0
2004-08-02,0.0,0.0,0.0,62.35,0.0,0.0,0.0,18.9830140087,0.0,0.0
2004-08-03,0.0,0.0,0.0,57.5,0.0,0.0,0.0,18.7371908057,0.0,0.0
2004-08-04,0.0,0.0,0.0,55.1,0.0,0.0,0.0,18.7410927613,0.0,0.0
2004-08-05,0.0,0.0,0.0,55.2,0.0,0.0,0.0,18.2377404886,0.0,0.0
2004-08-06,0.0,0.0,0.0,50.9,0.0,0.0,0.0,18.1401915985,0.0,0.0
2004-08-09,0.0,0.0,0.0,47.7,0.0,0.0,0.0,18.2884659114,0.0,0.0
2004-08-10,0.0,0.0,0.0,51.4,0.0,0.0,0.0,18.5655047592,0.0,0.0
2004-08-11,0.0,0.0,0.0,49.0,0.0,0.0,0.0,18.6084262708,0.0,0.0
2004-08-12,0.0,0.0,0.0,48.3,0.0,0.0,0.0,18.4250343575,0.0,0.0
2004-08-13,0.0,0.0,0.0,49.4,0.0,0.0,0.0,18.2026228881,0.0,0.0
2004-08-16,0.0,0.0,0.0,49.6,0.0,0.0,0.0,19.1742098333,0.0,0.0
2004-08-17,0.0,0.0,0.0,50.6,0.0,0.0,0.0,19.3888173914,0.0,0.0
2004-08-18,0.0,0.0,0.0,51.1,0.0,0.0,0.0,19.7751109961,0.0,0.0
2004-08-19,0.0,0.0,0.0,54.3,0.0,0.0,0.0,19.6073269052,0.0,0.0
2004-08-20,0.0,0.0,0.0,57.1,0.0,0.0,0.0,19.6346405944,0.0,0.0
2004-08-23,0.0,0.0,0.0,57.0,0.0,0.0,0.0,19.5331897488,0.0,0.0
2004-08-24,0.0,0.0,0.0,58.1,0.0,0.0,0.0,19.5683073492,0.0,0.0
2004-08-25,0.0,0.0,0.0,61.3,0.0,0.0,0.0,19.5487975712,0.0,0.0
2004-08-26,0.0,0.0,0.0,60.0,0.0,0.0,0.0,19.5878171272,0.0,0.0
2004-08-27,0.0,0.0,0.0,62.2,0.0,0.0,0.0,19.6931699285,0.0,0.0
2004-08-30,0.0,0.0,0.0,63.3,0.0,0.0,0.0,19.5175819263,0.0,0.0
2004-08-31,0.0,0.0,0.0,63.9,0.0,0.0,0.0,19.392719347,0.0,0.0
2004-09-01,0.0,0.0,0.0,65.4,0.0,0.0,0.0,19.580013216,0.0,0.0
2004-09-02,0.0,0.0,0.0,67.1,0.0,0.0,0.0,20.3096789138,0.0,0.0
2004-09-03,0.0,0.0,0.0,65.7,0.0,0.0,0.0,20.4267375819,0.0,0.0
2004-09-07,0.0,0.0,0.0,65.4,0.0,0.0,0.0,20.602325584,0.0,0.0
2004-09-08,0.0,0.0,0.0,61.5,0.0,0.0,0.0,20.4072278038,0.0,0.0
2004-09-09,0.0,0.0,0.0,65.8,0.0,0.0,0.0,20.5242864719,0.0,0.0
2004-09-10,0.0,0.0,0.0,63.9,0.0,0.0,0.0,20.9027761654,0.0,0.0
2004-09-13,0.0,0.0,0.0,63.5,0.0,0.0,0.0,20.8247370534,0.0,0.0
2004-09-14,0.0,0.0,0.0,62.0,0.0,0.0,0.0,20.7584038081,0.0,0.0
2004-09-15,0.0,0.0,0.0,61.8,0.0,0.0,0.0,20.5906197172,0.0,0.0
2004-09-16,0.0,0.0,0.0,61.9,0.0,0.0,0.0,20.7584038081,0.0,0.0
2004-09-17,0.0,0.0,0.0,59.6,0.0,0.0,0.0,20.8910702986,0.0,0.0
2004-09-20,0.0,0.0,0.0,58.6,0.0,0.0,0.0,20.680364696,0.0,0.0
2004-09-21,0.0,0.0,0.0,62.5,0.0,0.0,0.0,21.0042270111,0.0,0.0
2004-09-22,0.0,0.0,0.0,61.1,0.0,0.0,0.0,20.7232862077,0.0,0.0
2004-09-23,0.0,0.0,0.0,59.6,0.0,0.0,0.0,20.7857174973,0.0,0.0
2004-09-24,0.0,0.0,0.0,59.3,0.0,0.0,0.0,20.9378937658,0.0,0.0
2004-09-27,0.0,0.0,0.0,57.4,0.0,0.0,0.0,20.848148787,0.0,0.0
2004-09-28,0.0,0.0,0.0,62.5,0.0,0.0,0.0,20.9769133219,0.0,0.0
2004-09-29,0.0,0.0,0.0,62.9,0.0,0.0,0.0,21.3905206158,0.0,0.0
2004-09-30,0.0,0.0,0.0,64.1,0.0,0.0,0.0,21.2071287025,0.0,0.0
2004-10-01,0.0,0.0,0.0,63.9,0.0,0.0,0.0,21.5309910175,0.0,0.0
2004-10-04,0.0,0.0,0.0,65.6,0.0,0.0,0.0,21.7143829308,0.0,0.0
2004-10-05,0.0,0.0,0.0,64.8,0.0,0.0,0.0,21.5661086179,0.0,0.0
2004-10-06,0.0,0.0,0.0,65.3,0.0,0.0,0.0,21.6129320852,0.0,0.0
2004-10-07,0.0,0.0,0.0,68.6,0.0,0.0,0.0,21.3202854149,0.0,0.0
2004-10-08,0.0,0.0,0.0,65.8,0.0,0.0,0.0,21.1485993684,0.0,0.0
2004-10-11,0.0,0.0,0.0,68.5,0.0,0.0,0.0,21.4763636391,0.0,0.0
2004-10-12,0.0,0.0,0.0,68.4,0.0,0.0,0.0,21.4451479942,0.0,0.0
2004-10-13,0.0,0.0,0.0,68.7,0.0,0.0,0.0,21.4607558167,0.0,0.0
2004-10-14,0.0,0.0,0.0,69.9,0.0,0.0,0.0,21.386564703,0.0,0.0
2004-10-15,0.0,0.0,0.0,68.1,0.0,0.0,0.0,21.5037085666,0.0,0.0
2004-10-18,0.0,0.0,0.0,69.3,0.0,0.0,0.0,22.0659991121,0.0,0.0
2004-10-19,0.0,0.0,0.0,67.3,0.0,0.0,0.0,22.0230463621,0.0,0.0
2004-10-20,0.0,0.0,0.0,68.1,0.0,0.0,0.0,21.8980929075,0.0,0.0
2004-10-21,0.0,0.0,0.0,69.4,0.0,0.0,0.0,21.8629497484,0.0,0.0
2004-10-22,0.0,0.0,0.0,69.6,0.0,0.0,0.0,21.5700900894,0.0,0.0
2004-10-25,0.0,0.0,0.0,70.6,0.0,0.0,0.0,21.1796105439,0.0,0.0
2004-10-26,0.0,0.0,0.0,67.8,0.0,0.0,0.0,21.3943742939,0.0,0.0
2004-10-27,0.0,0.0,0.0,67.5,0.0,0.0,0.0,21.9332360666,0.0,0.0
2004-10-28,0.0,0.0,0.0,61.5,0.0,0.0,0.0,22.0855230893,0.0,0.0
2004-10-29,0.0,0.0,0.0,59.85,0.0,0.0,0.0,21.9761888166,0.0,0.0
2004-11-01,0.0,0.0,0.0,61.0,0.0,0.0,0.0,22.4330498848,0.0,0.0
2004-11-02,0.0,0.0,0.0,63.7,0.0,0.0,0.0,22.7610527029,0.0,0.0
2004-11-03,0.0,0.0,0.0,60.3,0.0,0.0,0.0,22.7805766802,0.0,0.0
2004-11-04,0.0,0.0,0.0,59.7,0.0,0.0,0.0,23.1671514302,0.0,0.0
2004-11-05,0.0,0.0,0.0,57.9,0.0,0.0,0.0,23.2101041802,0.0,0.0
2004-11-08,0.0,0.0,0.0,57.7,0.0,0.0,0.0,23.2101041802,0.0,0.0
2004-11-09,0.0,0.0,0.0,57.6,0.0,0.0,0.0,23.2022945893,0.0,0.0
2004-11-10,0.0,0.0,0.0,59.2,0.0,0.0,0.0,23.1671514302,0.0,0.0
2004-11-11,0.0,0.0,0.0,59.8,0.0,0.0,0.0,23.3858199756,0.0,0.0
2004-11-12,0.0,0.0,0.0,59.1,0.0,0.0,0.0,23.526392612,0.0,0.0
2004-11-15,0.0,0.0,0.0,59.7,0.0,0.0,0.0,23.1359130665,0.0,0.0
2004-11-16,0.0,0.0,0.0,59.9,0.0,0.0,0.0,22.6790519984,0.0,0.0
2004-11-17,0.0,0.0,0.0,60.5,0.0,0.0,0.0,22.5189553848,0.0,0.0
2004-11-18,0.0,0.0,0.0,59.8,0.0,0.0,0.0,22.4916218166,0.0,0.0
2004-11-19,0.0,0.0,0.0,58.2,0.0,0.0,0.0,22.1675237939,0.0,0.0
2004-11-22,0.0,0.0,0.0,57.4,0.0,0.0,0.0,22.4252402939,0.0,0.0
2004-11-23,0.0,0.0,0.0,56.6,0.0,0.0,0.0,22.3471443848,0.0,0.0
2004-11-24,0.0,0.0,0.0,57.7,0.0,0.0,0.0,22.4291450893,0.0,0.0
2004-11-26,0.0,0.0,0.0,58.1,0.0,0.0,0.0,22.3432395893,0.0,0.0
2004-11-29,0.0,0.0,0.0,58.6,0.0,0.0,0.0,22.030855953,0.0,0.0
2004-11-30,0.0,0.0,0.0,59.1,0.0,0.0,0.0,21.6052332485,0.0,0.0
2004-12-01,0.0,0.0,0.0,58.8,0.0,0.0,0.0,22.030855953,0.0,0.0
2004-12-02,0.0,0.0,0.0,58.4,0.0,0.0,0.0,22.4174307029,0.0,0.0
2004-12-03,0.0,0.0,0.0,57.9,0.0,0.0,0.0,22.4408594757,0.0,0.0
2004-12-06,0.0,0.0,0.0,57.9,0.0,0.0,0.0,22.3510491802,0.0,0.0
2004-12-07,0.0,0.0,0.0,54.9,0.0,0.0,0.0,22.3940019302,0.0,0.0
2004-12-08,0.0,0.0,0.0,55.3,0.0,0.0,0.0,22.6712424075,0.0,0.0
2004-12-09,0.0,0.0,0.0,56.4,0.0,0.0,0.0,22.8469582029,0.0,0.0
2004-12-10,0.0,0.0,0.0,55.1,0.0,0.0,0.0,22.8742917711,0.0,0.0
2004-12-13,0.0,0.0,0.0,55.8,0.0,0.0,0.0,22.8040054529,0.0,0.0
2004-12-14,0.0,0.0,0.0,57.8,0.0,0.0,0.0,22.6087656802,0.0,0.0
2004-12-15,0.0,0.0,0.0,56.9,0.0,0.0,0.0,22.6165752711,0.0,0.0
2004-12-16,0.0,0.0,0.0,56.2,0.0,0.0,0.0,22.4681930439,0.0,0.0
2004-12-17,0.0,0.0,0.0,56.7,0.0,0.0,0.0,22.1714285893,0.0,0.0
2004-12-20,0.0,0.0,0.0,57.59,0.0,0.0,0.0,22.0464751348,0.0,0.0
2004-12-21,0.0,0.0,0.0,58.6,0.0,0.0,0.0,22.3471443848,0.0,0.0
2004-12-22,0.0,0.0,0.0,58.3,0.0,0.0,0.0,22.4486690666,0.0,0.0
2004-12-23,0.0,0.0,0.0,59.5,0.0,0.0,0.0,22.374477953,0.0,0.0
2004-12-27,0.0,0.0,0.0,58.8,0.0,0.0,0.0,22.1519046121,0.0,0.0
2004-12-28,0.0,0.0,0.0,60.4,0.0,0.0,0.0,22.452573862,0.0,0.0
2004-12-29,0.0,0.0,0.0,60.5,0.0,0.0,0.0,22.5619081348,0.0,0.0
2004-12-30,0.0,0.0,0.0,61.2,0.0,0.0,0.0,22.4564786575,0.0,0.0
2004-12-31,0.0,0.0,0.0,61.1,0.0,0.0,0.0,22.4877170211,0.0,0.0
2005-01-03,0.0,0.0,0.0,59.5,0.0,0.0,0.0,22.6321944529,0.0,0.0
2005-01-04,0.0,0.0,0.0,56.5,0.0,0.0,0.0,22.159714203,0.0,0.0
2005-01-05,0.0,0.0,0.0,54.2,0.0,0.0,0.0,21.9722840212,0.0,0.0
2005-01-06,0.0,0.0,0.0,54.0,0.0,0.0,0.0,22.0425703393,0.0,0.0
2005-01-07,0.0,0.0,0.0,52.9,0.0,0.0,0.0,22.1245710439,0.0,0.0
2005-01-10,0.0,0.0,0.0,53.9,0.0,0.0,0.0,22.5853369075,0.0,0.0
2005-01-11,0.0,0.0,0.0,51.6,0.0,0.0,0.0,22.4838122257,0.0,0.0
2005-01-12,0.0,0.0,0.0,55.5,0.0,0.0,0.0,22.4213354984,0.0,0.0
2005-01-13,0.0,0.0,0.0,56.3,0.0,0.0,0.0,22.054028852,0.0,0.0
2005-01-14,0.0,0.0,0.0,56.2,0.0,0.0,0.0,22.2220521052,0.0,0.0
2005-01-18,0.0,0.0,0.0,57.2,0.0,0.0,0.0,22.4447806035,0.0,0.0
2005-01-19,0.0,0.0,0.0,55.5,0.0,0.0,0.0,22.3236475605,0.0,0.0
2005-01-20,0.0,0.0,0.0,52.8,0.0,0.0,0.0,21.9797860193,0.0,0.0
2005-01-21,0.0,0.0,0.0,53.0,0.0,0.0,0.0,21.8469304238,0.0,0.0
2005-01-24,0.0,0.0,0.0,52.5,0.0,0.0,0.0,21.5265139876,0.0,0.0
2005-01-25,0.0,0.0,0.0,52.6,0.0,0.0,0.0,21.7453349684,0.0,0.0
2005-01-26,0.0,0.0,0.0,53.5,0.0,0.0,0.0,21.8977281515,0.0,0.0
2005-01-27,0.0,0.0,0.0,53.9,0.0,0.0,0.0,21.8469304238,0.0,0.0
2005-01-28,0.0,0.0,0.0,52.7,0.0,0.0,0.0,21.9524333967,0.0,0.0
2005-01-31,0.0,0.0,0.0,54.4,0.0,0.0,0.0,22.2689423153,0.0,0.0
2005-02-01,0.0,0.0,0.0,59.3,0.0,0.0,0.0,22.304109973,0.0,0.0
2005-02-02,0.0,0.0,0.0,59.6,0.0,0.0,0.0,22.3900753583,0.0,0.0
2005-02-03,0.0,0.0,0.0,58.1,0.0,0.0,0.0,22.3783528057,0.0,0.0
2005-02-04,0.0,0.0,0.0,58.8,0.0,0.0,0.0,22.9175902227,0.0,0.0
2005-02-07,0.0,0.0,0.0,58.0,0.0,0.0,0.0,23.0348157482,0.0,0.0
2005-02-08,0.0,0.0,0.0,57.6,0.0,0.0,0.0,22.9410353278,0.0,0.0
2005-02-09,0.0,0.0,0.0,55.0,0.0,0.0,0.0,22.6128038566,0.0,0.0
2005-02-10,0.0,0.0,0.0,58.9,0.0,0.0,0.0,23.0738909233,0.0,0.0
2005-02-11,0.0,0.0,0.0,58.4,0.0,0.0,0.0,23.2888043866,0.0,0.0
2005-02-14,0.0,0.0,0.0,56.8,0.0,0.0,0.0,23.0934285109,0.0,0.0
2005-02-15,0.0,0.0,0.0,57.0,0.0,0.0,0.0,23.132503686,0.0,0.0
2005-02-16,0.0,0.0,0.0,61.0,0.0,0.0,0.0,23.253636729,0.0,0.0
2005-02-17,0.0,0.0,0.0,63.0,0.0,0.0,0.0,23.1051510634,0.0,0.0
2005-02-18,0.0,0.0,0.0,62.2,0.0,0.0,0.0,22.9566653979,0.0,0.0
2005-02-22,0.0,0.0,0.0,67.85,0.0,0.0,0.0,22.4799482611,0.0,0.0
2005-02-23,0.0,0.0,0.0,69.5,0.0,0.0,0.0,22.6245264092,0.0,0.0
2005-02-24,0.0,0.0,0.0,73.9,0.0,0.0,0.0,23.1207811335,0.0,0.0
2005-02-25,0.0,0.0,0.0,73.7,0.0,0.0,0.0,23.0543533358,0.0,0.0
2005-02-28,0.0,0.0,0.0,71.5,0.0,0.0,0.0,22.9683879504,0.0,0.0
2005-03-01,0.0,0.0,0.0,75.2,0.0,0.0,0.0,22.8003646973,0.0,0.0
2005-03-02,0.0,0.0,0.0,80.9,0.0,0.0,0.0,22.6753241368,0.0,0.0
2005-03-03,0.0,0.0,0.0,75.5,0.0,0.0,0.0,22.7026767594,0.0,0.0
2005-03-04,0.0,0.0,0.0,75.4,0.0,0.0,0.0,22.7417519346,0.0,0.0
2005-03-07,0.0,0.0,0.0,74.2,0.0,0.0,0.0,22.6440639967,0.0,0.0
2005-03-08,0.0,0.0,0.0,74.9,0.0,0.0,0.0,22.5659136464,0.0,0.0
2005-03-09,0.0,0.0,0.0,74.7,0.0,0.0,0.0,22.3510001831,0.0,0.0
2005-03-10,0.0,0.0,0.0,72.0,0.0,0.0,0.0,22.5268384713,0.0,0.0
