date,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,SP500,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Technology,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health
,GOOG,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK.A,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,SPY,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZOOM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO
03/05/2010,282.1,31.28,128.91,28.59,10.37,10.13,8.22,20.79,127.25,8.61,25.21,35.16,28.85,24.99,33.22,18.07,42.81,16.7,125000,64.04,63.69,31.8,54.14,27.35,64.37,30.3,63.67,11.69,37.49,33.74,22.13,23.95,66.47,74.3,16.35,58.9,,,23.81,,,45.94,,16.44,42.72,,,,,,,,22.84,44.88,26.42,,,,23.52,17.48,35,59.23,,17.08,,26.71,,9.46,53.49,,,,53.94,79.47,47.44,110.81,114.25,,60.68,4.11,,,,,,,,52.08,,,,,,,,,,,25.51,,,,,
03/12/2010,289.76,32.37,131.82,29.27,10.93,10.33,8,21.27,127.94,8.93,25.88,35.16,29.16,25.62,33.69,18.93,43.15,16.85,123200,64.18,63.32,32.45,53.9,26.68,65.1,29.87,65.53,12.14,37.16,32.91,23.31,25,66.8,73.72,17.04,61.4,,,23.71,,,46,,17.58,42.49,,,,,,,,22.57,45.8,26.9,,,,28.67,17.08,39.7,60.36,,17.48,,26.61,,9.97,53.08,,,,53.68,79.35,49.05,107.95,115.46,,60.17,4.19,,,,,,,,55.02,,,,,,,,,,,24.69,,,,,
03/19/2010,280,31.75,130.35,29.59,11.44,10.09,7.85,21.99,127.71,9.11,26.15,34.67,29.11,26.24,33.64,19.01,43.45,16.82,122625,65.11,63.84,32.36,55.34,27.38,66.56,29.42,66.53,12.49,38.06,34.39,22.21,24.44,67.04,74.98,18.07,59.24,,,23.94,,,47.25,,16.75,41.23,,,,,,,,22.67,45.96,25.84,,,,29.15,16.91,39,59.37,,18.38,,26.6,,9.95,53.3,,,,52.98,79.54,50.16,108.28,115.97,,60.72,4.03,,,,,,,,56.97,,,,,,,,,,,23.77,,,,,
03/26/2010,281.34,32.99,135.06,29.66,11.55,10.36,7.93,22.24,129.26,9.02,26.47,35.51,29.5,26.24,35.31,18.74,45.02,17.9,121988,64.38,63.69,32.75,55.51,27.33,66.59,28.25,67.26,12.3,37.43,32.63,22.56,24.62,66.54,74.43,18.34,63.96,,,22.67,,,47.32,,20.29,42.81,,,,,,,,23.02,45.76,25.07,,,,28.66,17.14,43.1,62.44,,18.47,,25.4,,10.49,54.37,,,,53.53,79.14,50.11,108.59,116.58,,60.13,4.12,,,,,,,,59.64,,,,,,,,,,,26.23,,,,,
04/02/2010,284.39,33.71,131.81,29.16,11.18,10.6,8.06,22.39,128.25,9.37,25.83,35.74,29.16,26.11,35.55,18.89,45.18,18.04,122420,65.77,63.36,32.38,55.49,27.65,66.68,30.2,67.58,12.12,37.71,32.99,23.14,25.39,67.61,76.69,18.33,65.7,,,22.82,,,48.25,,20.85,43.16,,,,,,,,23.62,47,25.75,,,,28.57,17.08,41.8,63.99,,18.5,,25.68,,10.17,53.13,,,,52.47,78.93,50.01,110.26,117.8,,60.14,3.99,,,,,,,,60,,,,,,,,,,,26.58,,,,,
04/09/2010,283.1,34.54,140.06,30.34,11.18,10.62,8.44,22.55,128.76,9.3,26.6,35.47,31.13,26.44,36.22,19.94,45.98,18.59,121050,65.14,62.73,33.25,55.07,27.3,66.36,30.18,68.68,12.36,36.97,32.26,23.13,25.89,68.76,79.5,18.52,64.62,,,22.9,,,49.79,,21.83,43.83,,,,,,,,24.17,47.52,26.11,,,,31.95,17.25,45.5,65.27,,18.8,,26.38,,10.73,55.67,,,,54.71,78.94,51.79,113.64,119.55,,61.21,4.16,,,,,,,,62.55,,,,,,,,,,,25.78,,,,,
04/16/2010,275.07,35.34,142.17,30.67,11.08,10.85,8.69,23.92,130.63,9.81,26.98,34,31.55,25.93,35.83,20.87,45.55,18.41,118400,65.02,62.85,35.01,54.11,27.49,66.14,29.9,69.03,12.48,35.71,30.73,23.46,25.95,67.93,80.75,18.97,59.81,,,22.85,,,50.2,,22.31,43.49,,,,,,,,23.24,48.28,25.55,,,,32.8,16.8,45.6,66.88,,18.79,,27.49,,10.92,55.99,,,,56.39,79.41,50.29,111.24,119.36,,59.19,4.01,,,,,,,,63.24,,,,,,,,,,,26.4,,,,,
04/23/2010,272.49,38.69,143.63,30.96,10.33,10.96,8.56,24.04,129.99,9.76,27.47,36.25,34.22,26.25,36.79,22.04,44.94,18.43,119000,65.04,63.54,36.39,54.53,26.94,64.71,30.43,71.15,13.63,35.46,30.95,24.15,26.72,69.24,82.67,19.07,59.24,,,20.84,,,51.46,,21.82,44.37,,,,,,,,23.95,48.96,26.94,,,,37.18,16.91,48.6,68.78,,19.48,,27.3,,11,57.94,,,,62.64,79.34,53.68,113.19,121.81,,60.2,4.21,,,,,,,,64.58,,,,,,,,,,,24.77,,,,,
04/30/2010,262.84,37.3,137.1,30.54,10.01,10.59,7.96,22.84,129,9.07,26.93,33.6,33.99,26.06,36.84,21.4,42.58,17.83,115325,64.3,62.16,35.23,53.64,26.73,65.22,30.1,70.59,12.99,35.04,30.31,22.56,24.8,67.77,81.44,18.86,54.66,,,19.86,,,48.48,,18.81,43.9,,,,,,,,23.26,48.04,26.61,,,,32.59,16.72,43.7,68.09,,18.98,,25.79,,9.35,56.87,,,,61.64,79.8,52.96,115.36,118.81,,59.08,4.14,,,,,,,,68.9,,,,,,,,,,,25.53,,,,,
05/07/2010,246.57,33.69,124.98,28.21,9.04,9.89,7.61,21.31,122.1,8.38,24.71,32.42,30.06,25.1,33.41,19.38,40.76,16.18,111500,63.31,60.31,33.43,52.4,26.34,64.57,27.21,68.01,12.73,33.49,29.02,20.57,22.31,63.7,77.1,16.88,52.22,,,19.18,,,43.55,,17.91,36.31,,,,,,,,21.83,44.6,25.33,21.82,,,32.42,16.46,40,62.1,,17.65,,24.44,,8.57,54.3,,,,56.44,79.9,49.61,118.27,111.26,,57.31,3.86,,,,,,,,63.95,,,,,,,,,,,23.58,,,,,
05/14/2010,253.76,36.26,128.53,28.93,9.36,9.87,7.76,21.89,131.19,8.8,24.94,33.72,30.77,25.4,34.06,21.18,39.89,16.34,114150,63.97,62.54,35.2,52.12,26.67,66.07,27.6,69.59,13.26,32.88,30.39,19.32,21.25,63.6,77.83,17.64,52.81,,,18.89,,,44.91,,19.68,38.93,,,,,,,,22.2,45.68,25.09,23.03,,,33.27,16.2,39.8,64.88,,18.43,,24.05,,8.94,55.17,,,,60.2,80.12,51.45,120.37,113.89,,57.74,4.1,,,,,,,,73.98,,,,,,,,,,,27.37,,,,,
05/21/2010,236.02,34.62,122.72,26.84,9.02,9.79,7.35,20.91,125.42,8.4,23.46,32.18,29.37,24.85,32.87,20.81,40.05,15.99,109000,60.88,61.85,33.02,51.37,25.8,63.58,26.89,67.86,12.65,32.04,28.7,18.55,21.39,60.88,74.48,16.42,47.1,,,18.29,,,42.72,,19.26,37.7,,,,,,,,21.31,43.8,23.04,21.25,,,30.12,15.4,37.5,60.09,,17.85,,24.34,,8.93,54.35,,,,60.34,80.7,48.77,115.22,109.12,,57.44,3.78,,,,,,,,70.85,,,,,,,,,,,27.14,,,,,
05/28/2010,242.81,36.7,125.46,25.8,9.01,9.75,7.31,21.42,125.26,8.57,23.16,32.08,29.26,24.3,33.42,21.63,39.58,15.74,105910,58.3,61.09,33.86,50.56,25.7,62.89,27.04,66.87,12.95,33.69,29.07,18.11,20.18,60.46,73.87,16.35,47.21,,,17.96,,,45.43,,20.43,38.32,,,,,,,,21.48,44.04,24.3,22.21,,,29.64,15.23,39.6,60.76,,18.1,,24.45,,9.09,54.53,,,,66.21,80.46,49.95,118.88,109.37,,58.25,3.85,,,,,,,,73.21,,,,,,,,,,,28.57,,,,,
06/04/2010,249.36,36.57,122.77,25.79,9.26,9.62,7.06,20.95,125.28,8.11,22.96,31.59,27.92,24.17,33.69,22.41,37.62,15.35,104950,58.01,60.8,32.15,50.4,25.64,61.44,27.09,66.7,13.08,33.17,30.34,18.03,19.67,59.53,71.28,15.71,41.99,,,17.35,,,42.13,,20.17,35.37,,,,,,,,21.29,43.52,23.8,22.03,,,29.11,14.76,37.9,57.76,,17.69,,24.96,,8.86,52.8,,,,68.29,80.34,47.22,119.19,106.82,,56.17,3.74,,,,,,,,73.2,,,,,,,,,,,28.19,,,,,
06/11/2010,244.25,36.22,123.03,25.66,9.53,9.8,6.78,20.64,128.45,8.12,22.91,31.73,27.58,25.29,34.24,24.16,38.09,15.6,111300,58.46,61.01,32.22,50.86,25.83,63.56,27.83,69.54,13.58,34.86,30.67,19.02,20.49,61.86,74.06,15.56,44.82,,,17.27,,,43.61,,20.88,38.05,,,,,,,,22.14,45.04,24.59,22.8,,,29.39,15.46,38.8,60.23,,18.08,,25.07,,8.93,53.71,,,,69.8,80.36,50.57,120.01,109.68,,57.52,3.44,,,,,,,,72.85,,,,,,,,,,,26.42,,,,,
06/18/2010,250.01,39.15,125.83,26.44,9.33,10.2,7.18,21.4,130.15,8.83,23.49,33.52,29.24,25.43,35.15,23.93,39.18,15.82,120000,59.18,61.3,31.94,51.55,26.16,64.08,28.09,69.88,14.05,35.67,31.33,19.26,21.43,63.1,75.52,15.95,43.41,,,18.01,,,44.44,,22.1,38.45,,,,,,,,22.81,46.4,25.63,24.48,,,31.76,15.21,40.1,65.85,,18.74,,26.8,,10,53.67,,,,71.93,80.62,51.83,122.83,111.73,,58.21,3.33,,,,,,,,74.09,,,,,,,,,,,26.11,,,,,
06/25/2010,236.34,38.1,121,24.53,8.82,10.02,6.68,20.03,127.12,8.09,22.18,29.85,26.58,24.79,33.48,22.91,39.44,15.42,122300,58.7,59.79,30.2,48.8,25.13,60.77,27.33,67.42,13.41,35.93,29.88,19.17,21.84,59.1,70.06,14.91,43.24,,,18.18,,,41.02,,20.53,36.07,,,,,,,,23.2,45.92,25.23,24.75,,,30.95,14.64,39.4,64.71,,17.53,,25.9,,9.46,50.5,,,,68.03,81.02,49.83,122.76,107.87,,56.44,3.36,,,,,,,,76.1,,,,,,,,,,,24.53,,,,,
07/02/2010,218.27,35.28,109.14,23.27,8.11,9.89,6.31,19.2,121.86,7.17,21.13,26.73,24.31,24.29,31.38,21.78,35.83,13.84,115500,59.08,59.38,27.76,48,25.03,61.53,26.62,66.14,12.18,34.22,28.3,18.3,20.28,56.57,67.31,13.88,37.66,19.2,,17.43,,,37.2,,18.16,32.71,,,,,,,,22.68,45.72,24.89,23.83,,,27.73,14.14,37.9,59.18,,16.97,,25.33,,8.22,49.53,,,,63.28,81.14,46.22,118.49,102.2,,54.23,3.33,,,,,,,,67.55,,,,,,,,,,,21.61,,,,,
07/09/2010,233.74,37.09,117.26,24.27,8.54,10.15,6.75,20.24,127.96,7.34,22.7,27.2,24.93,24.83,33.75,22.95,38.85,15.11,119700,60.54,61.75,28.26,49.43,26.2,63.5,28.05,69.22,12.65,36.3,29.97,19.35,21.55,58.78,71.84,14.95,42.88,17.4,,17.37,,,39.02,,19.45,36.96,,,,,,,,23.46,47.4,25.24,24.82,,,30.07,14.77,40.4,64.72,,17.54,,27.62,,8.57,49.85,,,,69.99,81.09,48.62,118.36,107.96,,56.19,3.6,,,,,,,,71.2,,,,,,,,,,,23.22,,,,,
07/16/2010,229.8,35.7,118.49,24.89,8.46,9.92,7.05,21.02,128.03,7.37,22.75,27.39,25.35,24.69,33.03,23.01,39,13.98,115815,59.44,61.99,27.11,49.67,26.19,62.45,28.86,69.94,12.68,35.91,30.34,17.86,19.72,57.96,71.5,14.55,41.36,20.64,,15.97,,,39.18,,19,35.84,,,,,,,,22.8,47.24,24.77,24.54,,,29.86,14.56,39,63.94,,17.24,,27.59,,8.27,50.28,,,,72.11,81.54,47.95,116.67,106.66,,54.98,3.48,,,,,,,,73.53,,,,,,,,,,,22.48,,,,,
07/23/2010,245.03,37.13,118.87,25.81,8.88,10.46,7.29,21.69,128.38,7.82,23.35,29.23,28.85,25.54,34.13,24.94,39.83,13.74,118014,57.63,61.91,28.25,51.67,27.38,64.45,30.26,69.9,12.69,34.87,30.92,18.9,21.29,59.72,73.52,15.71,48.9,21.29,,16.72,,,41.5,,20.98,38.35,,,,,,,,23.51,48.36,25.42,25.59,,,30.8,14.58,40.2,69.31,,18.18,,29.2,,8.48,51.89,,,,78.55,81.5,50.71,116.09,110.41,,55.95,3.58,,,,,,,,78.06,,,,,,,,,,,24.01,,,,,
07/30/2010,242.42,36.75,117.89,25.81,8.8,10.1,6.75,20.6,128.4,7.49,23.07,28.72,29.54,25.94,33.69,24.74,40.28,14.04,117000,58.09,61.16,28.51,51.19,27.56,64.91,28.63,69.73,12.43,34.46,30.45,18.34,21,59.68,76.21,16.12,44.33,19.94,,16.66,,,42.07,,20.74,38.92,,,,,,,,23.35,49.24,25.09,26.03,,,32.23,15,41,69.75,,18.41,,27.92,,7.28,51.32,,,,77.53,81.85,51.65,115.49,110.27,,56.71,3.89,,,,,,,,81.41,,,,,,,,,,,24.19,,,,,
08/06/2010,250.11,37.16,128.32,25.55,9.03,9.96,6.83,20.65,130.14,7.45,24.07,29.23,28.77,26.54,35,25.58,40.44,13.96,120600,59.96,60.02,28.68,51.79,28.38,65.9,27.34,71.74,12.67,34.98,33.45,18.04,20.74,61.97,78.73,16.45,48.5,19.59,,17.91,,,43.34,,20.03,36.23,,,,,,,,23.72,49.68,24.92,25.5,,,34.29,16.24,40.6,71.56,,18.49,,27.91,,7.58,52.32,,,,80.43,82.03,52.28,117.84,112.39,,56.54,3.9,,,,,,,,86.53,,,,,,,,,,,24.85,,,,,
08/13/2010,243.17,35.59,124.69,24.4,9.05,9.7,6.36,19.15,127.87,6.49,21.36,28.01,28.12,26.72,33.68,24.31,37.5,13.23,115180,58.15,59.82,27.31,50.4,27.87,65.56,26.66,71.89,12,35,32.03,18.06,21.06,59.91,77.4,15.38,45.1,18.32,,17.16,,,41.79,,18.94,35.83,,,,,,,,23.39,48,23.62,25.15,,,30.72,16.08,38.8,68.01,,17.65,,25.04,,7.28,50.81,,,,76.38,82.24,50.43,118.74,108.31,,55.31,3.72,,,,,,,,82.83,,,,,,,,,,,23.56,,,,,
08/20/2010,231.01,35.66,127.76,24.23,9.84,9.68,6.43,18.91,127.5,6.25,22.23,27.92,28.11,26.45,33.05,28.19,37.14,12.87,116700,58.74,59.98,28.17,50.22,27.65,64.8,26.59,73.08,12.03,34.44,31.61,17.52,20.64,58.89,75.05,15.03,47.06,19.1,,16.32,,,43.3,,19.08,34.79,,,,,,,,23.72,48.28,23.6,25.84,,,29.46,15.92,37.5,68.86,,17.82,,25.45,,7.12,52.15,,,,81.79,82.46,50.27,119.97,107.53,,55.04,3.82,,,,,,,,82.17,,,,,,,,,,,22.93,,,,,
08/27/2010,229.41,34.52,126.64,23.93,9.76,9.65,6.41,18.37,124.73,6.08,20.81,27.98,28.38,26.94,32.78,27.87,36.6,12.64,118100,57.6,59.8,28.74,51,28.08,64.12,26.92,73.99,11.74,35,32.37,17.78,20.66,59.8,74.93,14.71,43.71,19.7,,16.26,,,40.71,,17.77,35.2,,,,,,,,23.44,48.8,23.11,25.83,,,29.49,16.09,37.6,65.9,,17.74,,24.93,,6.83,51.74,,,,79.27,82.38,50.98,121.01,106.86,,56.19,3.65,,,,,,,,79.37,,,,,,,,,,,22.78,,,,,
09/03/2010,235.15,36.97,138.79,24.29,10.16,9.77,6.52,18.43,127.58,6.09,21.04,29.49,30.02,27.44,34.67,29.91,39.17,13.5,122300,58.93,60.29,29.85,52.04,28.78,65.57,27.15,75.09,12.54,35.59,33.91,18.13,20.7,61.32,78,15.39,45.99,21.05,,17.01,,,42.8,,17.56,37.7,,,,,,,,23.97,50.36,24.55,26.32,,,30.74,16.46,39.1,70.08,,18.56,,25.39,,7.05,52.83,,,,84.43,82.09,53.95,121.86,110.89,,58.57,3.78,,,,,,,,84.3,,,,,,,,,,,24.58,,,,,
09/10/2010,238.07,37.63,142.44,23.85,10.14,9.48,6.16,17.97,127.99,5.81,20.62,32.2,30.96,27.83,34.15,29.36,39.76,13.55,123977,59.98,60.4,29.68,51.97,29.26,66.41,27.39,75.01,12.7,36.65,34.49,17.02,19.81,61.2,78.82,15.98,47.45,20.17,,17.2,,,42.5,,20.27,37.01,,,,,,,,24.71,50.96,24.2,27,,,30.45,16.99,39.1,71.26,,18.44,,24.67,,6.51,53.06,,,,84.9,81.8,53.04,121.73,111.48,,59.54,3.86,,,,,,,,84.33,,,,,,,,,,,25.15,,,,,
09/17/2010,245.07,39.34,148.32,25.22,10.19,9.91,6.56,18.81,130.19,6.12,21.86,32.78,32.56,28.17,34.56,29.19,40.06,13.4,125000,61.57,60.97,29.89,53.01,28.78,66.12,27.44,74.32,12.77,36.33,34.13,17.12,21.37,60.78,78.46,16.29,46.2,20.23,,17.28,,,44.98,,21.9,38.05,,,,,,,,25.67,51.48,24.46,28.14,,,29.86,17.06,39.5,73.18,,19.32,,26.45,,6.76,53.74,,,,84.81,82,54,124.54,112.49,,61.29,3.98,,,,,,,,85.73,,,,,,,,,,,26.5,,,,,
09/24/2010,263.64,41.76,160.73,24.78,10.41,9.98,6.79,19.42,134.11,6.84,22.09,26.88,31.97,28.58,33.58,29.84,39.75,13.6,124850,62.14,61.64,31.64,54.08,29.31,66.13,28.56,75.1,13.07,37.34,35.73,18.09,22.16,61.75,80.12,16.66,43.23,20.1,,18.27,,,45.51,,21.63,39.97,,,,,,,,26.45,52.72,24.68,28.91,,,30.55,17.4,39.04,79.73,,19.89,,26.54,,7.2,55.05,,,,87.72,82.26,53.54,126.69,114.82,,64.05,4.18,,,,,,,,97.83,,,,,,,,,,,26.74,,,,,
10/01/2010,262.81,40.36,153.71,24.38,10.29,10.25,7.23,19.32,135.64,7.05,21.91,26.27,31.88,28.81,33.34,28,38.81,13.3,123914,61.75,60.16,31.82,53.36,29.56,67,29.24,74.92,12.97,36.6,35.43,18.33,22.48,62.54,81.95,16.36,43.63,20.6,,17.88,,,46.97,,22.3,39.7,,,,,,,,27.17,53.68,24.6,29.61,25.17,,32.55,17.18,40.9,78.22,,20.06,,26.35,,7.29,53.47,,,,85.51,82.37,53.14,128.91,114.61,,65.05,4.37,,,,,,,,98.8,,,,,,,,,,,26.7,,,,,
10/08/2010,268.17,42.01,155.55,24.57,10.36,10.36,7.04,19.52,138.85,7.05,22.48,26.99,31.43,28.22,34.51,26.47,39.31,13.18,124625,63.23,61.86,31.89,54.41,29.71,65.75,29.11,76.1,13.04,36.91,34.35,18.5,22.26,64.38,83.94,17.12,45.92,20.43,,18.17,,,48.51,,23.74,42.77,,,,,,,,27.62,54.16,24.96,29.54,25.91,,34.27,17.46,41.9,80.37,,20.51,,26.08,,7.59,54.2,,,,79.19,82.83,54.32,131.66,116.54,,64.29,4.46,,,,,,,,98.62,,,,,,,,,,,28.18,,,,,
10/15/2010,300.72,44.96,164.64,25.54,10.81,10.34,7.22,19.32,141.06,7.12,23.36,28.08,33.32,28.33,34.88,27.1,37.15,11.98,124800,63.57,62.76,30.7,53.35,29.97,66.68,29.22,77.48,13.77,36.95,35.98,19.4,23.37,65.19,83.61,16.3,43.68,20.54,,18.86,,,50.54,,23.02,41.91,,,,,,,,27.45,55.44,25,29.6,25.55,48.19,34.74,17.75,39.5,79.75,,20.5,,26.48,,7.61,54.33,,,,77.63,82.34,55.05,133.68,117.7,,63.7,4.77,,,,,,,,98.66,,,,,,,,,,,28.04,,,,,
10/22/2010,306.26,43.92,169.13,25.38,11.81,10.6,7.3,19.84,139.67,6.89,23.48,28.21,34.84,28.29,34.97,26.99,37.7,11.44,124980,63.81,63.4,31.48,54.06,30.81,65.01,29.17,78.55,14.25,37.1,37.26,19.82,24.26,66.34,84.55,16.06,42.28,20.72,,19.56,,,50.48,,22.38,43.01,,,,,,,,27.35,55.04,24.15,29.63,25.81,46.8,34.82,17.5,41.1,78.33,,20.48,,25.2,,7.69,53.87,,,,75.9,82.62,56.04,129.73,118.35,,64.03,4.75,,,,,,,,107.28,,,,,,,,,,,27.37,,,,,
10/29/2010,306.85,43,165.23,26.67,12.57,10.91,7.67,20.05,143.6,7.34,22.86,28.15,36.2,28.52,36.13,29.02,37.63,11.45,119300,63.74,63.57,30.9,54.17,30.66,65.3,29.02,77.77,14.28,36.31,36.05,19.54,24.01,66.49,82.6,16.02,42.72,21.84,,19.84,,,53,,22.16,43.92,,,,,,,,27.19,54.56,24.76,30.06,26.09,46.22,35.19,17.42,41.7,78.6,,20.36,,26.8,,8.26,51.94,,,,76.46,82.7,54.96,132.62,118.49,,62.77,4.62,,,,,,,,110.01,,,,,,,,,,,26.11,,,,,
11/05/2010,312.54,45.3,170.77,26.85,12.99,11.18,8.21,21.24,146.92,8.04,24.26,29.14,35.68,29.27,37.2,28.29,40.94,12.36,125560,64.65,65,31.92,55.2,31.29,65.08,31.12,79.3,15.44,35.7,36.86,19.95,25.63,70,84.98,16.73,48.55,24.44,,19.48,,,56.95,,24.05,46.28,,,,,,,,28.69,57.24,25.27,30.14,26.81,49.79,38.21,17.18,44.9,83.54,,21.03,,27.73,,8.65,55.15,,,,77.5,82.61,57.62,136.38,122.73,,65.4,4.72,,,,,,,,108.8,,,,,,,,,,,26.53,,,,,
11/12/2010,301.64,44,165.68,26.27,12.69,11.05,8.04,21.53,143.74,7.63,20.15,29.54,35.25,28.46,37.75,28.75,39.61,12.12,120351,63.67,64.33,31.44,54.13,31.46,64.64,29.87,78.85,15.1,34.71,36.67,19.24,24.32,70.99,85.44,16.25,47.16,29.84,,18.9,,,55.66,,23.71,44.57,,,,,,,,26.74,55.84,24.21,29.67,23.9,47.37,35.02,16.85,42.9,81.04,,20.66,,26.64,,7.72,54.19,,,,80.99,81.84,54.96,133.69,120.2,,65.2,4.53,,,,,,,,110.64,,,,,,,,,,,25.29,,,,,
11/19/2010,295.41,43.82,164.82,25.69,12.75,11.08,8.02,21.14,145.05,7.47,19.61,28.86,33.77,28.32,37.01,34.19,39.41,11.66,121300,63.83,64.05,31.22,54.39,32.16,64.71,30.29,79.64,15.38,35.33,36,19.26,24.39,70.54,83.94,16.22,47.86,30.99,,19.04,,,58.03,,25.3,45.16,,,,,,,,25.84,55.32,23.79,30.37,24.59,44.68,35.8,16.8,42.68,83.97,,21.45,,27.18,,7.39,56.31,,,,80.9,81.76,53.73,132.2,120.29,,66.56,4.58,,,,,,,,108.59,,,,,,,,,,,24.67,,,,,
11/26/2010,295,45,177.2,25.25,13.11,11,8.18,21.34,143.9,7.55,19.49,28.72,35.2,27.93,36.7,36.46,37.5,11.12,119450,62.3,62.13,31,53.74,32.06,63.9,28.83,78.54,15.57,34.79,35.88,18.87,23.52,69.23,82.05,15.8,47.34,35.32,,18.55,,,60.6,,26.81,44.56,,,,,,,,24.6,53.28,23.88,29.04,23.3,45.22,34.56,16.49,41.1,84.13,,21.49,,27.52,,7.63,56.85,,,,81.12,81.82,54.33,133.11,118.8,,67.22,4.31,,,,,,,,109.37,,,,,,,,,,,28.83,,,,,
12/03/2010,286.5,45.35,175.68,27.02,12.46,11.97,9.21,21.69,145.38,7.65,19.07,29.14,37.99,28.49,37.59,35.7,39.61,11.86,121400,62.56,62.33,33.48,54.62,32.25,65.17,29.36,79.76,16.36,35.3,37.82,19.34,24.91,71.19,84.89,16.78,51.05,31.49,,18.63,,,63.3,,26.69,47.51,,,,,,,,26.04,54.92,27.01,29.69,24.45,46,36.66,16.72,44.5,89.38,,21.88,,28.87,,7.92,59.12,,,,85.76,81.25,55.32,138.07,122.89,,68.39,4.45,,,,,,,,109.23,,,,,,,,,,,29.98,,,,,
12/10/2010,296.1,45.79,175.62,27.34,12.92,12.08,9.24,21.91,144.82,8.07,19.7,28.71,39.11,28.89,36.66,37.15,41.43,12.8,120800,61.91,63.2,34.4,54.28,32.33,64.9,30.07,77.56,16.3,35.99,36.67,20.05,25.48,72.18,87.03,17.72,53.61,31.52,,18.81,,,63.68,,34.35,48.52,,,,,,,,25.08,55.04,28.33,29.48,24.5,45.24,41.01,17.02,47.7,89.94,,21.95,,28.65,,8.25,58.95,,,,88.8,80.32,54.67,135.41,124.48,,71.25,4.74,,,,,,,,107.86,,,,,,,,,,,30.2,,,,,
12/17/2010,295.39,45.8,177.58,27.9,12.55,12.69,9.14,21.46,145,8.1,19.55,28.79,39.13,29.21,37.05,34.13,39.67,12.57,119150,62.54,64.81,35.1,54.41,32.85,65.97,30.7,76.81,16.39,36.48,35.05,16.73,22.13,72.17,88.49,17.7,58.9,31.36,,18.6,,,65.16,,36.65,48.35,,,,,,,,25.6,54.12,27.27,27.94,23.57,45.9,44.03,17.03,47,92.59,,22.51,,28.21,,8.21,58.52,,,,88.7,80.44,54.21,134.2,124.3,,71.84,4.49,,,,,,,,98.74,,,,,,,,,,,33.06,,,,,
12/24/2010,302.11,46.23,182.59,28.3,11.92,12.23,9.39,20.84,145.89,8.04,19.69,30.85,39.31,29.2,37.7,33.86,42.08,13.06,119750,62.25,65.24,35.09,53.6,32.79,65.69,30.76,76.96,16.32,36.29,35.77,17.18,21.83,73.2,90.68,18.04,58.1,30.09,,18.13,,,64.24,,35.6,49,,,,,,,,25.88,52.96,26.18,28.15,24.23,45.14,45.51,17.61,46.8,94.45,,21.51,,28.83,,7.94,60.26,,,,88.95,80.4,55.05,134.66,125.6,,72.24,4.47,,,,,,,,100.16,,,,,,,,,,,33.5,,,,,
