date,SP500,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Video,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health
,SPY,GOOGL,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK-B,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO
2018-01-24,269.8476366475,1171.29,168.2457864032,1357.51,88.448037928,38.909909996,41.0714784569,24.59,42.870326356,147.3810988001,12.71,39.4519967886,197.78,116.9,32.298932561,107.4526735173,112.85,108.364605132,30.3974811677,215.61,132.7449775677,82.5243477412,193.8507435065,100.3878914993,44.0260344488,112.2136989587,53.1896129707,165.53366085,57.7704852553,56.8633477091,235.6615109039,122.5648829622,164.9778248842,78.4092910731,118.5449307265,15.2795989874,39.1317743321,345.89,195.53,74.4418091195,22.37,6.1,103.5368608895,44.89,79.2,0,92.16,52.77,30.79,0,0,0,28.17,28.560648295,25.5508989273,19.0770768712,28.8577976146,38.6035001274,48.6283371115,59.8264280382,33.6883026867,74.2562533647,158.3535873692,233.9725580615,66.1928023286,83.71,70.4727291789,44.32,43.08,71.2594352657,115.87,26.91,42.25,114.6541972673,75.5657430619,72.7424363306,128.83,31.8709203365,189.5326630774,59.6944528021,0,0,0,0,0,0,0,257.96,0,0,0,27.6193164933,0,0,0,37.46,0,0,383.32,46.2,119.67,145.44,0,0
2018-01-25,269.961986942,1182.14,165.2424320482,1377.95,88.9393088858,39.1053389764,40.86308578,23.82,42.6725067881,147.4702208287,12.41,39.1993992279,197.51,116.87,32.6740957431,107.5012946365,111.96,108.3927104156,30.3974811677,215.1,134.9220437867,82.5523822835,193.0517272521,101.1565292922,44.0352391393,111.9913835571,52.3224912886,165.1013108387,57.504568177,56.9748809181,235.9791269896,123.2242042916,166.5385994685,78.2675821996,117.8772752829,15.0379508282,39.4057652501,337.64,198.33,74.3410883446,22.16,5.96,103.5463492382,44.7,78.62,0,91.85,53.09,30.52,0,0,0,28.01,28.3760726767,25.3514949626,19.2739507296,28.8197015122,38.8391267813,48.448165429,60.2728939191,33.9619688336,74.2469070773,159.3224848089,234.5182955803,65.9105094952,84.34,66.8857938614,45.12,43.01,70.7126402753,115.32,26.52,44.1,115.122617421,75.7716697741,72.6041251955,127.97,32.3129119248,193.1527525544,58.641605548,0,0,0,0,0,0,0,254.14,0,0,0,28.3431330635,0,0,0,40.45,0,0,391.84,45.75,124.9,145.54,0,0
2018-01-26,273.0875616585,1187.56,165.6287155666,1402.05,90.6057770367,39.9554550411,41.4248399526,25.14,47.1752569525,149.1368027647,12.95,39.8168599317,201.3,117.78,32.9969105742,109.0960673476,113.7,108.9735529433,30.5016794515,217.19,135.791001548,81.9823465897,194.8001628205,102.855123921,44.6703627807,112.7880137462,52.6176816484,167.6390174268,55.0733263185,57.6626690401,239.1456631173,124.306672146,168.2673054953,78.825560889,118.3644833093,14.9914800284,40.0711717654,342.85,205.22,78.2508856993,24.27,5.65,104.0966734621,43.83,79.08,0,92.47,53.85,30.98,0,0,0,28.19,28.5509337887,25.4240054952,19.569261517,29.1054222806,39.1532956531,48.8265259622,60.1612774489,35.5857213054,74.8450694707,157.1495206481,241.444200819,66.2317392712,85.45,68.9957558129,45.97,43.67,71.3150415359,118.81,26.53,42.91,125.4696840307,75.6312651976,72.6317874225,128.07,33.0115437902,194.0894872978,60.5486496308,0,0,0,0,0,0,0,260.25,0,0,0,28.8574237844,0,0,0,39.45,0,0,374.36,46.35,129.07,149.74,0,0
2018-01-29,271.2770153288,1186.48,162.2004493415,1417.68,90.4709183424,39.8675119999,41.1349023151,25.42,47.0810571583,148.6555438099,13.32,40.0881684228,198.23,116.38,32.5083259649,108.4639927975,113.3,108.8611318089,30.5774600216,215.46,134.2493022942,81.1693448624,192.6287186468,103.9558891554,43.9063734729,110.8520171239,51.6121894851,167.0844815428,54.152113583,57.2815972428,238.125441751,122.850260851,166.4990861879,77.9487372342,115.9194208063,15.1308924279,40.266879564,349.53,203.01,81.3091346841,25.18,5.32,103.7076511659,43.64,79.96,0,91.51,54.74,30.41,0,0,0,27.68,28.3372146518,25.3243035129,19.4216061233,28.6482690511,38.4955045777,47.3581267497,59.7706198031,35.5948435103,74.7329140219,152.9352871242,244.9369209393,65.7839644319,84.31,69.2259334803,45.43,43.29,71.1760258603,116.52,26.39,42.36,104.5998932536,75.5283018416,71.700492446,127.35,33.410761999,193.5137857367,59.4163422066,0,0,0,0,0,0,0,253.73,0,0,0,30.1812461956,0,0,0,44.39,0,0,382.88,46.8,127.3,147.09,0,0
2018-01-30,268.4944914959,1177.37,161.2443976337,1437.82,89.3342522048,39.4766540391,40.6637536543,24.74,45.9600796069,145.8214632985,12.87,39.5268405102,196.9,115.02,32.6653710179,107.0734287872,112.23,107.8399731715,30.1985571712,214.41,133.081348314,81.2534484894,189.7052591749,102.2288264601,43.6394374497,111.0558062421,52.0457503262,162.1124564128,54.3135632377,56.3707427028,227.7692324092,121.5808212764,165.155634647,76.8593502691,112.9871502769,14.824185149,37.7813905217,345.82,199.66,79.9265131371,25.62,5.47,102.9675599682,43.39,79.48,0,90.79,53.39,29.8,0,0,0,27.83,28.0166359465,25.0705166488,18.9687962492,28.1149236166,37.6806290664,46.9707576323,58.9241949039,34.4819345128,73.4805115108,154.0452861327,240.8389282981,65.540608541,83.78,69.1779797996,45.52,41.67,69.6005148713,120.26,26.1,41.52,99.3218018787,75.3878972651,71.3132212677,126.8,33.0115437902,193.1137219401,58.0357217508,0,0,0,0,0,0,0,244.07,0,0,0,29.5431447456,0,0,0,41.7,0,0,379.77,45.75,124.21,146.59,0,0
2018-01-31,268.6279001728,1182.22,161.6886236797,1450.89,91.5208896051,39.6525401215,41.0533573546,24.74,45.3477809444,145.8927609214,13.74,38.8626024804,199.76,115.62,32.6740957431,105.6731405532,113.91,108.364605132,30.3122280263,214.38,129.1196484133,80.6834127956,188.8498417731,101.1565292922,43.8051218779,111.4355950531,52.0918738199,160.853002032,53.9526757743,55.0695219314,227.8943538975,122.2499832227,166.9436105948,77.319904108,113.0954187272,15.0286566683,36.60714373,354.31,204.29,76.7309176411,25.81,5.47,101.1932387634,43.71,78.21,0,92.37,53.99,29.45,0,0,0,27.11,28.0554939714,24.9436232167,19.3625439658,28.3720723082,37.4155490808,47.5022640957,59.4543731375,33.7886469406,73.3496634873,153.1234225494,243.8950584034,66.4069555126,85.32,70.0315553163,46.91,43.72,69.7117274117,119.89,26.24,40.62,103.5459479078,75.4066178753,72.4381518333,127.65,33.2111528946,190.1473952527,58.7707283244,0,0,0,0,0,0,0,246.92,0,0,0,30.0288637598,0,0,0,39.28,0,0,366.65,44.85,127.92,148.87,0,0
2018-02-01,268.3229660541,1181.59,162.0266217583,1390,90.7984323143,45.1343230215,41.180205071,24.32,44.8862019526,144.7341745488,13.25,39.0122899237,199.38,115.57,34.1660237463,107.4429492935,112.74,109.488816476,30.7858565893,217.25,130.8295330403,80.225515271,187.9098226503,100.1316789016,43.6762562115,111.4355950531,52.9866695983,161.567319442,53.183415655,55.6364824104,226.3928960376,123.7162351345,170.8257904151,78.8875585212,113.2939108861,14.8892442687,35.8243125356,349.25,192.22,76.4470681844,27.14,5.5,101.3830057372,42.94,78.81,0,92.35,53.26,29.86,0,0,0,27.45,27.5794831665,25.0070699327,19.1853574933,28.1244476422,36.8853891095,46.9527404641,59.6869074504,33.9072356042,74.0225961798,152.6154569014,238.6361332222,65.8521040814,78.4,69.5232463008,44.45,42.49,69.4800346191,119.03,26.06,39.92,105.1519598634,75.1975311241,71.2302345866,128.07,33.5153191489,188.781323752,57.5192306451,0,0,0,0,0,0,0,240.53,0,0,0,29.5336208434,0,0,0,38.48,0,0,345.79,45.3,126.28,152.81,0,0
2018-02-02,262.4815718432,1119.2,154.9962617249,1429.95,88.4095068725,43.2875191568,40.3285132609,23.69,43.4732050391,141.7307621828,12.45,38.2919191026,195.64,111.64,33.2150287033,105.7023132247,110.78,107.0623936585,30.2648651701,209.12,128.6431231894,78.7303396806,182.335509252,99.1447859329,43.0135184987,109.9257029506,52.3501653848,159.1987932931,52.9649837693,54.4282059798,223.1782362605,118.982898426,168.4747502186,74.8665692354,106.9872736551,14.53606619,33.8378783797,343.75,187.31,74.8355357852,25.92,5.55,100.1115670129,41.91,78.62,0,91.23,52.72,29.3,0,0,0,26.52,26.5206019882,24.4723047547,18.2698940521,27.7911067457,36.5221313515,46.7005001085,58.6358523558,33.7046944195,72.2841867241,148.1472405535,231.7102279836,65.433531949,76.57,67.7489601143,43.61,40.82,67.6079568556,117.49,25.55,40.46,102.6509308284,74.9723888153,70.5017959417,126.39,32.9925333993,186.3614256649,55.4234686582,0,0,0,0,0,0,0,233.17,0,0,0,28.4098003792,0,0,0,36.91,0,0,347.86,45.6,125.12,149.76,0,0
2018-02-05,251.5039435708,1062.39,151.1237694537,1390,84.7683221266,41.401629496,38.9150672783,22.64,41.9377483931,135.9378303197,11.57,36.2804940825,190.27,109.18,31.9586682795,101.8126236856,107.65,101.9284951877,28.6640006274,196.8,121.8316155772,75.7493333473,172.1269015783,94.9789588823,41.3198554549,106.0259202808,49.7395756396,154.0011942441,51.9393036102,52.4206082183,211.7633066329,114.416852204,162.5872714071,70.6064462255,101.6099406227,13.8575925123,33.2898965436,333.13,180.53,71.7589739323,25.13,5.52,95.5856246885,40.01,77.41,0,89.59,51.23,28.53,0,0,0,25.88,25.8988735899,23.783454695,17.2461499889,27.1529970295,35.5501714042,46.4933026736,56.3942215789,31.9186494271,68.76476709,142.1175001767,212.043832306,62.6787432638,74.705,64.2291599498,41.02,39.4,65.5875957049,114.75,24.44,40.17,97.3644748079,75.3007213489,68.2334933257,126.71,32.1560761999,178.3406344247,53.6356148305,0,0,0,0,0,0,0,225.32,0,0,0,27.1526452836,0,0,0,35.63,0,0,331.98,46.2,118.3,147.39,0,0
2018-02-06,256.4591229993,1084.43,157.4395049782,1442.84,87.976032498,41.8120303548,39.4949425532,22.68,42.5877269733,138.4421593252,11.65,37.5809037466,194.47,112.62,32.1331627828,103.2420845912,109.57,105.0294448115,29.5544223257,201.24,123.1770985624,76.9828532094,179.5812532222,95.7475966753,41.1173522649,105.1922375248,50.2284846732,155.2512497116,52.8130311531,51.5469314146,216.7296672466,118.0578804414,167.2202035591,69.3930639961,105.7241417348,14.1921822711,34.5522118446,333.97,185.17,73.5994171836,25.24,5.63,97.7774332355,40.38,78.62,0,88.92,52.02,28.84,0,0,0,25.78,26.7246066189,23.9466033934,17.7580220205,28.0387314117,37.1111979862,46.3851996641,56.0500707957,32.4802408938,70.2194605388,147.1313092576,223.8317627121,63.4866848217,75.68,66.5021644157,41.61,43.88,67.3855317748,116.07,24.64,41.9,96.6618445773,75.0568171811,68.4732326266,125.38,31.6142800594,180.5263488259,54.8374499035,0,0,0,0,0,0,0,228.77,0,0,0,26.7431174873,0,0,0,36.56,0,0,338.8,46.8,122.14,149.02,0,0
2018-02-07,255.0678610829,1055.41,154.0691812809,1416.78,86.319197111,41.3625436999,37.945588303,22.06,42.8627312223,137.1142410981,11.6,37.7399466552,192.34,110.54,32.2204100345,101.8709690287,110.05,105.7414453294,29.601785182,200.37,122.7940096569,76.4782314476,179.8162580029,97.5980209916,41.0161006698,105.1366586744,49.4628346772,155.7493921159,52.0057828798,51.937297646,217.3456499584,117.7429807019,166.6768959506,68.1442545483,104.0189136423,14.1735939512,34.5717826245,345,180.3,75.7786484961,26.91,5.61,97.8058982816,39.87,80.99,0,89.11,51.79,29.4,0,0,0,26.39,26.2874538388,23.6293698132,17.3347432251,27.5339580541,36.8166646688,44.3402510676,56.2453996186,32.2040483692,70.3790075622,145.184107607,227.0268078222,63.8857884828,75.59,64.5550072608,41.67,42.01,67.8859882066,117.77,24.36,45.69,94.4368488471,74.8879604496,68.2058310987,124.79,34.2472191984,178.7504558749,53.0396635546,0,0,0,0,0,0,0,222.5,0,0,0,26.4764482246,0,0,0,41.67,0,0,334.61,48,123.34,153.17,0,0
2018-02-08,245.5005531093,1007.71,149.8297196674,1350.5,81.8881257271,40.0824838784,36.5683845251,20.81,40.5394194636,132.8720325337,11.22,36.2711386173,185.16,104.81,31.033847412,98.5550086966,104.03,101.066599824,28.171426922,191.42,118.0661319452,74.9643661624,170.3502654362,94.9125333941,39.6722158633,102.0335061937,48.6602858863,149.414524559,51.3468774412,50.8684377267,208.3369027986,112.0452635413,158.6655783061,67.3737125486,101.3212247552,13.4300611538,33.2703257637,315.23,173.7,71.621627421,30.18,5.58,94.5229296354,40.09,76.67,0,85.94,48.86,28.56,0,0,0,26.5,25.8114430339,23.1671151678,16.8130275006,26.5625074413,35.6188958449,42.7817660138,54.2083990371,30.9611820084,67.4508504266,137.329453606,215.8342274366,60.8292384929,72.32,60.5546596404,39.5,40,65.9026979027,110.97,23.91,43.7,90.7229461998,74.8316748724,66.1957092683,124.98,31.9374567046,174.2814505367,50.953834089,0,0,0,0,0,0,0,212.07,0,0,0,25.1240541067,0,0,0,38.64,0,0,322.62,55.5,118.51,140.1,0,0
2018-02-09,249.1883501071,1046.27,151.6549092914,1339.6,84.9417118764,40.7078566156,37.574105705,21.15,41.6773680801,134.6005663264,11.31,36.9821539732,187.99,105.94,31.4526342199,100.2470236461,106.98,103.0901802431,28.7303086262,196.02,121.0280632389,74.6840207392,173.0763208923,94.2957252886,39.6998299347,102.9876097923,48.3281967315,151.1345256909,52.12037513,50.9985598038,212.6680312408,114.4660552883,163.1898489364,67.7988391692,102.4039092584,13.8854749922,33.5545200044,310.42,176.67,72.6288351705,31.51,5.46,96.667296439,39.58,77.15,0,86.83,50.19,28.87,0,0,0,26.4,26.5303164944,23.4480934817,17.0099013589,27.2101411832,35.9232469395,41.8448732647,56.0128653057,31.4491221352,69.14955697,140.3584339513,230.2813879343,63.7495091839,74.75,63.0223439556,39.57,40.41,67.1445712706,112.96,24.52,42.46,94.629235696,74.6440562817,67.5695998771,124.77,33.9430529441,176.3403154414,51.8477610028,0,0,0,0,0,0,0,215.67,0,0,0,26.333589691,0,0,0,34.88,0,0,336.38,48.9,119.55,145.16,0,0
2018-02-12,252.8475595312,1054.56,157.7633801599,1386.23,85.8568244449,41.3527722509,38.5345241291,21.34,42.5118637322,136.3020917786,11.68,37.9831887507,192.15,108.38,31.7318254252,100.5387503616,108.55,104.6828129804,29.4786417556,198.89,121.7194919951,76.0016442282,173.0199197449,94.466533687,40.473023933,103.6823454223,49.2322172086,154.0481888106,52.8843234646,51.5190481124,217.22052847,116.5817879127,166.1434666623,68.3714342743,102.8369830596,13.7739450726,35.4948806822,315.73,177.44,73.3796627656,30.95,5.26,95.5761363398,39.22,76.8,0,88.68,51.22,30.63,0,0,0,27.16,26.77317915,23.5749869137,17.2756810676,27.5053859772,35.9625180485,43.0340063693,55.445481582,31.9094430096,70.1631498246,143.255719499,226.2627752959,64.2264867301,75.28,62.7717197674,39.92,42.19,66.6163117037,115.63,25.79,43.23,97.5150384287,74.6628181408,67.7724562086,125.37,36.1102375062,176.672075663,53.1886513736,0,0,0,0,0,0,0,221.64,0,0,0,26.9716911411,0,0,0,37.37,0,0,342.67,50.25,127.94,147.24,0,0
2018-02-13,253.476486151,1054.14,159.3438257973,1414.51,86.5311179163,41.1866576176,38.3986158616,21.76,42.1609962421,135.7169110675,11.78,38.5725830589,193.48,109.79,31.932494104,101.2486187025,107.69,105.3292345032,29.5354771832,197.99,121.4298394081,76.1605066347,172.7003132432,95.823511519,40.675527123,103.8768713987,48.9647009449,152.6383518172,53.1612547359,51.0264431061,218.1348778078,116.4637005104,168.049982452,68.2640726921,102.2144394703,13.6345326731,36.0632691636,323.66,179.25,73.9748309812,33.44,5.29,95.7943683596,38.21,77.27,0,88.78,51.8,31.57,0,0,0,28.15,26.8217516811,23.7653270618,17.6694287843,28.0006353092,36.1097847072,43.5745214169,55.2780568767,32.1672226992,70.5573248236,144.8360570704,230.8271254531,64.1194101381,74.97,62.9355894289,42.11,42.63,68.4698540438,116.63,26.44,43.02,100.4426643894,74.7284846475,68.2888177798,126.08,37.6405739733,179.6871906183,54.4302165317,0,0,0,0,0,0,0,225.6,0,0,0,26.9431194343,0,0,0,40.11,0,0,324.57,50.25,126.06,147.55,0,0
2018-02-14,256.8974657949,1072.7,162.2817094055,1451.05,87.8797048592,41.4700296391,39.00567279,22.34,43.0334235148,139.3270259158,12.2,39.3771530669,197.13,109.92,31.7667243259,101.7153814471,109.02,107.7650257485,30.3122280263,200.54,121.1588740847,75.3942291446,173.6121317923,96.5067451127,40.5926849089,101.0701394534,49.1676443174,150.3732137145,53.4668340698,51.0264431061,220.1945700003,118.9041734911,170.4207792888,68.4072214684,102.5212000795,13.8482983523,37.9154316288,322.31,186.76,74.917943692,33.75,5.67,97.8343633277,39.64,81.22,0,92.35,52.09,33.92,0,0,0,30.13,26.948040262,24.0100501094,18.3191125167,28.2387359496,36.4730424653,44.232148058,55.2594541317,32.3973831364,71.9932480343,148.6834265152,239.5490032537,66.1538653861,77.27,64.4489739503,41.85,43.45,69.8322076638,120.71,30.72,44.85,104.0729205807,74.4845804797,67.9568710555,128.23,39.8362741217,182.8096397629,56.1982053168,0,0,0,0,0,0,0,235.89,0,0,0,29.0955213404,0,0,0,40.21,0,0,330.69,52.05,137.56,147.74,0,0
2018-02-15,260.1755075707,1091.36,167.7308532595,1461.76,89.6700082839,42.0270022333,39.431518695,22.8,43.5455003922,140.4523734371,12.19,41.2388906436,202.97,113.52,32.2814831106,102.2793864303,113.12,108.2147102861,30.5111520228,203.9,122.6164806519,77.0108877517,174.1573428836,97.9586164994,41.2186038599,102.7930838158,50.0118887466,151.1157278644,54.0302459666,52.0395364209,217.5381445558,120.5377158895,172.5643747621,68.1835515054,102.5392448213,13.8018275525,38.2094256709,334.065,187.45,74.6707199717,33.61,5.62,96.4870178139,41.21,80.92,0,96.35,52.92,33.36,0,0,0,29.89,27.1034723615,24.4813685713,18.6537980759,28.5149326925,36.4730424653,44.9618433722,55.0920294263,32.8761168457,72.3404974382,150.4895265969,244.5896334273,66.4750951621,78.295,64.7959920572,44.29,43.5,70.4716797711,124.31,32.13,45.64,103.4037489325,74.559627916,68.6299852464,128.38,39.332498763,187.327433369,58.2244396549,0,0,0,0,0,0,0,248.2,0,0,0,29.3717145053,0,0,0,40.62,0,0,333.18,49.65,137.95,152.54,0,0
2018-02-16,260.2517411004,1095.5,167.1878780712,1448.69,89.0313054405,42.3494600509,39.3952764904,22.54,43.2041158073,140.6054207,11.82,41.4727772738,201.56,112.95,32.4036292629,103.5921566498,112.86,107.4371307732,30.2838103126,203.79,124.4104579654,77.1884398531,175.7553753923,99.429466597,41.402697669,102.8764520915,49.807265062,148.3054527909,53.9347524247,52.3183694434,220.7624290628,120.1138426655,173.5126934969,68.4787958565,102.1838702058,13.9877107518,43.8541112791,335.49,183.68,73.8924230744,33.06,5.49,96.2782741427,38.03,81.4,0,92.64,53.23,34.75,0,0,0,29.96,26.5691745193,24.4360494884,18.6045796113,28.6768411279,36.5221313515,45.1330064706,55.3152623668,33.3824698075,72.0964843436,147.0184280025,241.9502483364,66.4848293977,78.37,64.670679963,44.11,44.21,70.1565775733,124.01,33.09,48.13,104.1816609735,74.719103718,69.2108920139,127.96,39.503592281,187.4056984341,57.8271388043,0,0,0,0,0,0,0,244.72,0,0,0,29.5717164523,0,0,0,40.01,0,0,332.15,53.4,137.53,154.03,0,0
2018-02-20,258.6222494037,1103.59,166.6255109119,1468.35,89.7280721787,42.398317296,39.6308508208,23.56,43.9248165977,139.6871371226,12.02,41.2201797132,202.98,114.27,32.0808144318,103.0573243381,114.35,107.4652360568,30.2459200275,203.05,122.2801099056,76.0109890757,175.5109704204,89.3043243123,40.4914333139,101.4128756976,48.7283401792,147.7133212536,53.4477353614,51.1007985787,218.1541272676,120.2715629349,173.2163438923,67.7719987736,101.126858529,13.6995917928,43.9325096904,334.77,187.19,74.1121774924,32.84,5.57,95.5476712937,37.29,80.58,0,93.68,54.26,35.84,0,0,0,30.27,26.2485958139,24.2366455238,18.5848922254,28.5435047693,36.8657535551,44.2231394739,55.8454406003,33.1523093703,71.7586200587,146.3317337006,247.1496385155,65.6963563112,77.06,66.6949522528,44.93,44.9,68.0991455758,126.02,33.01,51.18,103.3870196413,74.6440562817,68.3533629761,126.24,40.0168728352,184.0403006339,57.0821997094,0,0,0,0,0,0,0,245.43,0,0,0,30.8193476456,0,0,0,41.61,0,0,323.04,50.85,142.78,156.76,0,0
2018-02-21,257.3358085905,1113.75,165.8692240425,1482.92,88.5377623342,42.1344881725,38.8607039713,23.23,43.5644662025,138.6068035022,11.72,40.5185198224,202.09,112.37,31.6794770742,102.1529715203,114.48,107.9149205944,30.1890846,201.02,121.3831212488,74.9830558573,172.0799006221,86.846581246,39.8931284343,100.041930721,48.030759436,149.1043604205,53.5718769658,50.7011379132,216.6815435972,118.7140752746,170.2232128857,67.0025741011,99.3773219604,13.4672377936,42.0019488139,333.3,188.82,73.8832666403,33.38,5.55,96.3067391888,38.48,81.16,0,92.85,55.45,35.33,0,0,0,31.05,26.1028782206,24.445113305,18.3486435955,28.0863515398,36.1883269252,44.5384399183,55.9756598156,32.9221489331,72.265416486,146.021310249,239.6383057567,65.2680499432,76.51,65.9912766473,44.1,44.54,68.1926113259,125.67,33.06,51.1,102.8349530316,74.3626283958,67.2192116682,125.66,39.8362741217,181.7216980796,57.7079485491,0,0,0,0,0,0,0,246.92,0,0,0,30.4479154583,0,0,0,41.16,0,0,317.51,49.05,132.9,157.58,0,0
2018-02-22,257.6693302828,1109.9,167.2557499698,1485.34,88.7700179136,41.8511161509,38.4076764128,23.14,43.4317055306,137.9045866489,11.84,40.1723676097,202.61,112.39,31.8190726769,102.3377317734,113,107.7181836092,30.0185783173,200.73,121.3831212488,75.5437467037,174.3453467081,88.0327506795,40.0588128625,101.2090865794,48.4493078819,151.0029409049,52.903422173,50.7197267814,218.5679906521,118.6647876904,170.8455470554,67.8704135573,100.1336320395,13.5880618732,42.1195464308,346.17,188.75,72.7020866432,32.11,5.46,96.5819013008,37.63,80.83,0,93.21,52.41,35.82,0,0,0,30.08,26.0834492081,24.3726027724,18.4569242175,27.9244431043,36.2177802569,44.727620185,55.7710296202,32.9037360982,71.5803027973,149.4359682159,240.4221832837,65.3459238283,77.7,66.4443280646,44.9,44.25,70.1273523545,124.36,32.44,42.05,104.7504568745,74.4564376911,67.8462221474,126.3,38.9332805542,182.5434812634,57.2411200496,0,0,0,0,0,0,0,249.35,0,0,0,29.0764735359,0,0,0,41.92,0,0,315.82,49.65,134.18,156.05,0,0
2018-02-23,261.7764116938,1128.09,170.1645456214,1500,91.0248324971,42.6816893176,39.7758196395,23.74,45.2619062221,140.0112372088,12.07,41.1640469219,209.74,115.03,32.037190806,104.2923007668,114.96,109.9010273021,30.3406457401,202.76,123.3546275673,75.7399884999,177.0526017818,88.1466229451,40.5374567662,101.5981385322,49.0724800125,153.2586800943,53.6100743825,50.9985598038,221.5227827226,121.1784544839,173.6213550186,69.3645289098,102.593917839,13.5787677133,42.6487357065,352.05,193.29,74.0847081902,32.66,5.59,98.8401282887,37.89,81.86,0,95.12,53.27,36.49,0,0,0,31.62,26.685748594,24.7895383349,18.8211408554,28.1149236166,36.1196024844,45.0339120452,55.8733447179,33.3824698075,72.3404974382,152.7753720128,244.1752117901,66.3485500988,79.69,67.5239399525,44.86,46.53,70.4825222052,127.33,33.52,41.52,105.7458497011,74.6534372113,68.99881494,126.14,39.8267689263,185.6936501346,58.154912006,0,0,0,0,0,0,0,250.74,0,0,0,34.0479505047,0,0,0,43.04,0,0,323.86,46.5,137,160.4,0,0
2018-02-26,264.8162236893,1143.7,173.5290525918,1521.95,92.3409474471,42.8282610529,40.2379077492,24.37,46.5705471311,142.7660879409,12.42,42.4363901904,212.15,116.92,32.6828204682,106.7817020718,116.65,111.2688177706,30.7100760192,210.62,124.1862108012,76.2819896514,177.1560038853,88.3648781209,40.5282520757,102.7652943906,50.0397919763,153.7474235853,54.5936578634,52.1045974595,225.2764273725,122.814802279,175.705680571,70.5365595157,104.4254639342,13.728705797,43.4817188258,357.42,194.19,74.8904743898,32.16,5.65,98.403664249,39,82.33,0,94.69,52.77,37.7,0,0,0,30.87,26.860609706,24.9889422996,18.9392651704,27.7815827201,36.2374158114,46.0969249721,54.8873992309,34.1466024589,72.8754492226,153.9794387339,244.8205738348,67.7989512087,79.35,68.9120123797,46.55,47.98,71.8751618827,127.8,33.88,40.44,107.619530316,74.6909609294,69.2385542409,126.45,39.5226026719,188.6285900766,58.1648445273,0,0,0,0,0,0,0,256.25,0,0,0,32.5717456576,0,0,0,48.34,0,0,324.89,44.55,136.27,160.57,0,0
2018-02-27,261.5095943399,1117.51,172.9666854325,1511.98,91.1603149184,42.1638025195,39.5221242068,24.33,47.3291795422,140.9385235663,12.53,42.1370153037,208.82,116.12,32.1680616835,101.977935491,116.47,109.9478694414,30.6248228779,209.66,123.8100884091,75.2634012805,173.8847373379,86.846581246,40.150859767,102.718978682,48.2911895801,151.0029409049,54.0206966124,50.8591432926,223.7942189723,121.6121852248,173.7892864612,69.3376885143,103.5233591411,13.5881388435,43.1191261739,350.99,188.26,73.5811043155,31.32,5.46,97.1606905708,39,80.46,0,93.74,52.91,37.74,0,0,0,31.4,26.3457408762,24.4088580387,18.4470805246,27.4006216955,35.7857980581,44.4663712453,54.1618921745,33.8796163518,71.6835391065,151.693593318,244.304284199,66.2220050355,79.46,68.8638154205,45.91,48.58,70.6320674054,128.21,34.44,40.91,107.7784585824,74.5314851274,67.781676951,125.13,38.0873181593,185.9773609956,55.7711069024,0,0,0,0,0,0,0,250.46,0,0,0,31.8860246964,0,0,0,46.29,0,0,320.97,41.7,137.66,163.34,0,0
